Competizione,Turno,Data,Casa,Ospite,Lato,Squadra,Giocatore,Ruolo,Stato,Rating,ASSISTS_GOAL,BALL_RECOVERIES,BIG_CHANCES_CREATED,BIG_CHANCES_MISSED,BIG_CHANCES_SAVED,BOX_ENTRIES_ACCURATE,BOX_ENTRIES_EFFICIENCY,BOX_ENTRIES_TOTAL,CARDS_RED,CARDS_YELLOW,CARDS_YELLOW_SECOND,CHALLENGE_LOST,CLEARANCES,CLEARANCES_OFF_LINE,CROSSES_ACCURACY,CROSSES_ACCURATE,CROSSES_TOTAL,DRIBBLES_EFFICIENCY,DRIBBLES_TOTAL,DRIBBLES_WON,DUELS_AERIAL_EFFICIENCY,DUELS_AERIAL_TOTAL,DUELS_AERIAL_WON,DUELS_EFFICIENCY,DUELS_GROUND_EFFICIENCY,DUELS_GROUND_TOTAL,DUELS_GROUND_WON,DUELS_TOTAL,DUELS_WON,ERRORS_LEAD_TO_GOAL,ERRORS_LEAD_TO_SHOT,EXPECTED_ASSISTS,EXPECTED_GOALS,EXPECTED_GOALS_ON_TARGET,EXPECTED_GOALS_ON_TARGET_FACED,FINAL_THIRD_ENTRIES_EFFICIENCY,FINAL_THIRD_ENTRIES_SUCCESSFUL,FINAL_THIRD_ENTRIES_TOTAL,FOULS_COMMITTED,FOULS_SUFFERED,GOALS,GOALS_CONCEDED,GOALS_OWN,GOALS_PENALTY,GOALS_PREVENTED,GOALS_PREVENTED_NO_PENALTIES,HIGH_CLAIM_EFFICIENCY,HIGH_CLAIM_SAVED,HIGH_CLAIM_TOTAL,HIT_WOODWORK,INTERCEPTIONS,KEEPER_SWEEPER_TOTAL,KEEPER_THROWS_TOTAL,KEY_PASSES,LAYOFFS_ACCURACY,LAYOFFS_ACCURATE,LAYOFFS_TOTAL,LONG_BALLS_ACCURACY,LONG_BALLS_ACCURATE,LONG_BALLS_TOTAL,MATCH_MINUTES_PLAYED,MATCH_MINUTES_PLAYED_LIVE,MATCH_ON_PITCH_LIVE,OFFSIDES,OUTFIELDER_BLOCKS,PASSES_ACCURACY,PASSES_ACCURATE,PASSES_FINAL_THIRD_ACCURACY,PASSES_FINAL_THIRD_ACCURATE,PASSES_FINAL_THIRD_TOTAL,PASSES_OPEN_PLAY_ACCURACY,PASSES_OPEN_PLAY_ACCURATE,PASSES_OPEN_PLAY_TOTAL,PASSES_TOTAL,PENALTIES_COMMITTED,PENALTIES_NOT_CONVERTED,PENALTIES_SAVED,PENALTIES_WON,PENALTY_SHOOTOUT_ATTEMPTS_NOT_CONVERTED,PENALTY_SHOOTOUT_ATTEMPTS_SAVES,PENALTY_SHOOTOUT_ATTEMPTS_SCORED,PROGRESSIVE_CARRIES,PROGRESSIVE_PASSES_ACCURACY,PROGRESSIVE_PASSES_ACCURATE,PROGRESSIVE_PASSES_TOTAL,PUNCHES_TOTAL,SAVES_TOTAL,SHOTS_BLOCKED,SHOTS_BOX_IN,SHOTS_BOX_OUT,SHOTS_FACED,SHOTS_HEAD,SHOTS_OFF_TARGET,SHOTS_ON_TARGET,SHOTS_TOTAL,TACKLES_EFFICIENCY,TACKLES_TOTAL,TACKLES_WON,TACKLE_LAST_MAN,THROUGH_BALLS,TOUCHES_BOX_OPPOSITE,TOUCHES_TOTAL,TURNOVERS
Carabao Cup,1/64 FINALE,12.08.2025,Oxford Utd,Colchester,Casa,Oxford Utd,Phillips Matt,Ala,Titolare,6.2,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0.333,1,3,0.0,1,0,0.0,0,0,0.5,0.5,4,2,4,2,0,0,0.011,0.035,0.071,0.279,0,0,0,1,0,0,0,0,0,0.279,0.279,0.0,0,0,0,0,0,0,0,1.0,1,1,1.0,3,3,80,80,0,0,0,0.893,25,0.667,4,6,0.889,24,27,28,0,0,0,0,0,0,0,0,0.0,0,3,0,0,0,1,0,0,0,0,1,1,0.0,2,0,0,1,1,41,1
Carabao Cup,1/64 FINALE,12.08.2025,Oxford Utd,Colchester,Casa,Oxford Utd,Helik Michal,Difensore centrale,Titolare,8.3,0,2,0,0,0,0,0,1,0,0,0,0,6,0,0.0,0,0,0.0,0,0,0.75,4,3,0.833,1.0,2,2,6,5,0,0,0.008,0.059,0.0,0.279,0,0,9,0,0,0,0,0,0,0.279,0.279,0.0,0,0,0,3,0,0,1,0.0,0,0,0.667,4,6,90,90,0,0,3,0.884,61,0.455,5,11,0.881,59,67,69,0,0,0,0,0,0,0,0,0.5,3,6,0,0,1,1,0,0,0,0,0,1,1.0,2,2,0,0,3,86,1
Carabao Cup,1/64 FINALE,12.08.2025,Oxford Utd,Colchester,Casa,Oxford Utd,Brannagan Cameron,Centrocampista,Titolare,6.4,0,8,0,0,0,0,0,1,0,1,0,3,1,0,0.0,0,1,1.0,1,1,0.0,0,0,0.375,0.375,8,3,8,3,0,0,0.014,0.048,0.039,0.279,0,0,2,2,0,0,0,0,0,0.279,0.279,0.0,0,0,0,0,0,0,0,1.0,3,3,0.667,2,3,90,90,0,0,1,0.923,60,0.667,2,3,0.921,58,63,65,0,0,0,0,0,0,0,0,0.333,1,3,0,0,1,0,2,0,0,0,1,2,0.5,2,1,0,0,1,77,0
Carabao Cup,1/64 FINALE,12.08.2025,Oxford Utd,Colchester,Ospite,Colchester,Tucker Jack,Difensore centrale,Titolare,6.6,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0.0,0,0,0.0,1,0,0.75,4,3,0.8,1.0,1,1,5,4,0,0,0.004,0.0,0.0,0.776,0,0,4,0,1,0,1,0,0,-0.224,-0.224,0.0,0,0,0,0,0,0,0,0.0,0,0,0.6,3,5,90,90,0,0,1,0.867,26,0.4,2,5,0.889,24,27,30,0,0,0,0,0,0,0,0,0.4,2,5,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,1,42,0
Carabao Cup,1/64 FINALE,12.08.2025,Oxford Utd,Colchester,Casa,Oxford Utd,Lankshear Will,Attaccante,Titolare,5.7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0.0,0,0,0.167,6,1,0.182,0.2,5,1,11,2,0,0,0.071,0.035,0.0,0.279,0,0,2,2,1,0,0,0,0,0.279,0.279,0.0,0,0,0,0,0,0,0,1.0,1,1,1.0,1,1,62,62,0,0,0,0.818,9,0.833,5,6,0.8,8,10,11,0,0,0,0,0,0,0,0,1.0,1,1,0,0,1,0,1,0,0,0,0,1,0.0,0,0,0,0,2,19,3
Carabao Cup,1/64 FINALE,12.08.2025,Oxford Utd,Colchester,Casa,Oxford Utd,Moore Elliott,Difensore,Subentrato,,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.0,0,0,0.0,0,0,1.0,2,2,1.0,0.0,0,0,2,2,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,11,10,0,0,0,1.0,2,0.0,0,0,1.0,2,2,2,0,0,0,0,0,0,0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,6,0
Carabao Cup,1/64 FINALE,12.08.2025,Oxford Utd,Colchester,Casa,Oxford Utd,O'Donkor Gatlin,Attaccante,Subentrato,6.6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0,0.5,2,1,0.0,1,0,0.4,0.5,4,2,5,2,0,0,0.001,0.019,0.01,0.0,0,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,29,28,0,0,0,0.333,1,0.333,1,3,0.333,1,3,3,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,1,0.0,0,0,0,0,2,15,1
Carabao Cup,1/64 FINALE,12.08.2025,Oxford Utd,Colchester,Casa,Oxford Utd,Harris Mark,Attaccante,Subentrato,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1.0,1,1,1.0,1,1,0.0,0,0,0.25,0.25,4,1,4,1,0,0,0.157,0.114,0.0,0.0,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,11,10,0,0,0,1.0,3,1.0,2,2,1.0,3,3,3,0,0,0,0,0,0,0,0,1.0,1,1,0,0,0,1,0,0,0,0,1,1,0.0,0,0,0,0,1,7,1
Carabao Cup,1/64 FINALE,12.08.2025,Oxford Utd,Colchester,Casa,Oxford Utd,Bradshaw Tom,Attaccante,Titolare,6.8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0.2,0.25,4,1,5,1,0,0,0.024,0.169,0.301,0.279,0,0,0,3,0,0,0,0,0,0.279,0.279,0.0,0,0,0,0,0,0,2,0.5,1,2,0.0,0,0,62,62,0,0,0,0.667,4,0.75,3,4,0.667,4,6,6,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,1,0,1,1,0.0,1,0,0,0,3,12,2
Carabao Cup,1/64 FINALE,12.08.2025,Oxford Utd,Colchester,Casa,Oxford Utd,Long Sam,Difensore centrale,Titolare,8.3,0,5,0,0,0,0,0,1,0,0,0,0,5,0,0.0,0,0,1.0,1,1,0.833,6,5,0.818,0.8,5,4,11,9,0,0,0.012,0.0,0.0,0.279,0,0,5,1,0,0,0,0,0,0.279,0.279,0.0,0,0,0,1,0,0,1,0.0,0,0,0.778,7,9,90,90,0,0,1,0.886,62,0.75,6,8,0.881,59,67,70,0,0,0,0,0,0,0,0,0.636,7,11,0,0,0,0,0,0,0,0,0,0,1.0,3,3,0,0,1,94,1
Carabao Cup,1/64 FINALE,12.08.2025,Oxford Utd,Colchester,Casa,Oxford Utd,Spencer Brodie,Difensore,Subentrato,6.9,0,1,0,0,0,0,0,1,0,1,0,0,2,0,0.0,0,1,1.0,1,1,0.667,3,2,0.667,0.667,6,4,9,6,0,0,0.004,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,17,17,0,0,1,0.5,1,0.5,1,2,0.5,1,2,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3,3,0,0,3,15,1
Carabao Cup,1/64 FINALE,12.08.2025,Oxford Utd,Colchester,Ospite,Colchester,Perry Ben,Centrocampista,Titolare,6.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,1.0,1,1,0.5,2,1,0.667,0.7,10,7,12,8,0,0,0.001,0.0,0.0,0.727,0,0,2,2,3,0,1,0,0,-0.273,-0.273,0.0,0,0,0,3,0,0,0,0.0,0,0,0.0,0,0,64,64,0,0,0,0.615,8,0.333,1,3,0.583,7,12,13,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,3,3,0,0,0,29,2
Carabao Cup,1/64 FINALE,12.08.2025,Oxford Utd,Colchester,Casa,Oxford Utd,Currie Jack,Terzino,Titolare,7.6,0,4,0,0,0,0,0,7,0,0,0,0,5,0,0.5,2,4,0.0,1,0,0.5,2,1,0.429,0.4,5,2,7,3,0,0,0.1,0.0,0.0,0.279,0,0,10,2,1,0,0,0,0,0.279,0.279,0.0,0,0,0,0,0,0,2,1.0,1,1,0.4,4,10,90,90,0,0,1,0.806,50,0.733,11,15,0.806,50,62,62,0,0,0,0,0,0,0,0,0.545,12,22,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0,0,0,92,1
Carabao Cup,1/64 FINALE,12.08.2025,Oxford Utd,Colchester,Ospite,Colchester,Macey Matt,Portiere,Titolare,6.6,0,12,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0,0.0,0,0,1.0,1,1,1.0,1.0,1,1,2,2,0,0,0.0,0.0,0.0,0.776,0,0,9,0,1,0,1,0,0,-0.224,-0.224,1.0,2,2,0,0,0,10,0,0.0,0,0,0.214,3,14,90,90,0,0,0,0.421,8,0.111,1,9,0.333,4,12,19,0,0,0,0,0,0,0,0,0.214,3,14,0,4,0,0,0,5,0,0,0,0,0.0,0,0,0,0,0,36,0
Carabao Cup,1/64 FINALE,12.08.2025,Oxford Utd,Colchester,Ospite,Colchester,Edwards Owura,Attaccante,Subentrato,6.0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,0,0.0,2,0,0.0,0,0,0.286,0.286,7,2,7,2,0,0,0.002,0.0,0.0,0.049,0,0,1,0,1,0,0,0,0,0.049,0.049,0.0,0,0,0,1,0,0,0,0.0,0,0,1.0,2,2,21,20,0,0,0,0.714,5,1.0,2,2,0.714,5,7,7,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0,0,1,17,3
Carabao Cup,1/64 FINALE,12.08.2025,Oxford Utd,Colchester,Ospite,Colchester,Powell Josh,Terzino,Titolare,6.5,0,2,0,0,0,0,0,8,0,0,0,1,1,0,0.0,0,2,1.0,2,2,0.5,2,1,0.5,0.5,6,3,8,4,0,0,0.012,0.0,0.0,0.776,0,0,11,1,0,0,1,0,0,-0.224,-0.224,0.0,0,0,0,1,0,0,0,0.0,0,0,0.0,0,8,90,90,0,0,0,0.683,28,0.273,3,11,0.683,28,41,41,0,0,0,0,0,0,0,0,0.304,7,23,0,0,0,0,0,1,0,0,0,0,1.0,1,1,0,1,0,69,2
Carabao Cup,1/64 FINALE,12.08.2025,Oxford Utd,Colchester,Ospite,Colchester,Akande Adrian,Ala,Titolare,6.1,0,3,0,0,0,0,0,2,0,0,0,3,0,0,0.0,0,2,0.5,4,2,0.0,2,0,0.313,0.357,14,5,16,5,0,0,0.18,0.15,0.0,0.776,0,0,1,1,1,0,1,0,0,-0.224,-0.224,0.0,0,0,0,0,0,0,2,1.0,1,1,1.0,1,1,90,90,0,0,0,0.818,9,0.6,3,5,0.818,9,11,11,0,0,0,0,0,0,0,0,0.0,0,4,0,0,1,2,0,1,0,1,0,2,0.5,2,1,0,0,7,31,6
Carabao Cup,1/64 FINALE,12.08.2025,Oxford Utd,Colchester,Ospite,Colchester,Read Arthur,Centrocampista,Titolare,6.2,0,6,0,0,0,0,0,8,0,0,0,2,1,0,0.143,1,7,1.0,1,1,1.0,1,1,0.333,0.25,8,2,9,3,0,0,0.205,0.11,0.181,0.776,0,0,3,2,1,0,1,0,0,-0.224,-0.224,0.0,0,0,0,2,0,0,1,1.0,1,1,1.0,1,1,90,90,0,0,1,0.917,33,0.778,7,9,0.914,32,35,36,0,0,0,0,0,0,0,0,0.417,5,12,0,0,1,0,2,1,0,0,1,2,0.0,0,0,0,1,0,56,4
Carabao Cup,1/64 FINALE,12.08.2025,Oxford Utd,Colchester,Ospite,Colchester,Williams Jaden,Attaccante,Titolare,5.9,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0.0,0,0,0.0,0,0,0.0,2,0,0.0,0.0,2,0,4,0,0,0,0.002,0.0,0.0,0.727,0,0,1,0,0,0,1,0,0,-0.273,-0.273,0.0,0,0,0,0,0,0,0,1.0,2,2,0.0,0,0,45,45,0,1,0,0.8,4,1.0,1,1,0.8,4,5,5,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,9,1
Carabao Cup,1/64 FINALE,12.08.2025,Oxford Utd,Colchester,Ospite,Colchester,Harvey Ronnie,Centrocampista,Subentrato,6.4,0,2,0,0,0,0,0,1,0,0,0,1,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.667,0.667,3,2,3,2,0,0,0.0,0.107,0.0,0.049,0,0,2,0,1,0,0,0,0,0.049,0.049,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,27,26,0,0,0,0.5,3,0.333,1,3,0.5,3,6,6,0,0,0,0,0,0,0,0,0.0,0,1,0,0,2,2,0,0,0,0,0,2,0.0,1,0,0,0,2,11,0
Carabao Cup,1/64 FINALE,12.08.2025,Oxford Utd,Colchester,Ospite,Colchester,Thorn Oscar,Attaccante,Subentrato,6.4,0,3,0,0,0,0,0,2,0,0,0,1,1,0,0.0,0,2,0.0,1,0,0.0,0,0,0.5,0.5,4,2,4,2,0,0,0.034,0.0,0.0,0.049,0,0,4,0,1,0,0,0,0,0.049,0.049,0.0,0,0,0,0,0,0,0,0.0,0,0,0.5,1,2,27,26,0,0,0,0.75,6,0.667,4,6,0.75,6,8,8,0,0,0,0,0,0,0,0,0.286,2,7,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0,0,0,17,0
Carabao Cup,1/64 FINALE,12.08.2025,Oxford Utd,Colchester,Ospite,Colchester,Gordon John-Kymani,Ala,Titolare,6.0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,1,0.5,2,1,0.333,3,1,0.375,0.4,5,2,8,3,0,0,0.009,0.084,0.029,0.727,0,0,3,2,0,0,1,0,0,-0.273,-0.273,0.0,0,0,0,0,0,0,0,0.0,0,0,1.0,1,1,70,70,0,1,0,0.889,16,0.833,5,6,0.889,16,18,18,0,0,0,0,0,0,0,0,1.0,2,2,0,0,1,1,1,1,0,0,1,2,1.0,1,1,0,0,2,26,0
Carabao Cup,1/64 FINALE,12.08.2025,Oxford Utd,Colchester,Ospite,Colchester,Flanagan Tom,Difensore centrale,Titolare,7.4,0,1,0,0,0,0,0,0,0,0,0,1,8,1,0.0,0,0,0.0,0,0,0.5,10,5,0.6,0.8,5,4,15,9,0,0,0.009,0.123,0.0,0.776,0,0,10,0,3,0,1,0,0,-0.224,-0.224,0.0,0,0,0,0,0,0,1,0.0,0,0,0.286,4,14,90,90,0,0,1,0.75,39,0.364,4,11,0.778,35,45,52,0,0,0,0,0,0,0,0,0.412,7,17,0,0,2,2,0,1,1,0,0,2,1.0,1,1,0,1,2,69,1
Carabao Cup,1/64 FINALE,12.08.2025,Oxford Utd,Colchester,Ospite,Colchester,Tovide Samson,Attaccante,Subentrato,5.9,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0.0,2,0,3,0,0,0,0.019,0.0,0.0,0.049,0,0,1,0,0,0,0,0,0,0.049,0.049,0.0,0,0,0,0,0,0,0,0.0,0,0,1.0,1,1,45,45,0,1,0,0.667,2,0.5,1,2,0.5,1,2,3,0,0,0,0,0,0,0,0,0.5,1,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,3,10,3
Carabao Cup,1/64 FINALE,12.08.2025,Oxford Utd,Colchester,Ospite,Colchester,Payne Jack,Centrocampista offensivo,Titolare,6.3,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0.5,2,1,0.0,0,0,0.75,0.75,4,3,4,3,0,0,0.004,0.089,0.069,0.727,0,0,2,0,2,0,1,0,0,-0.273,-0.273,0.0,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0,45,45,0,0,0,0.727,8,1.0,2,2,0.7,7,10,11,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,2,1,0,0,1,2,0.0,0,0,0,0,0,21,1
Carabao Cup,1/64 FINALE,12.08.2025,Plymouth,QPR,Ospite,QPR,Kolli Rayan,Ala,Titolare,7.0,0,5,0,0,0,0,0,1,0,0,0,1,5,0,0.0,0,1,0.75,4,3,0.25,4,1,0.5,0.625,8,5,12,6,0,0,0.004,0.228,0.786,4.665,0,0,2,0,0,1,3,0,0,1.665,0.917,0.0,0,0,0,1,0,0,0,1.0,1,1,0.0,0,1,90,90,0,2,1,0.467,7,0.2,1,5,0.467,7,15,15,0,0,0,0,0,0,0,0,0.167,1,6,0,0,1,1,1,3,1,0,1,2,0.5,2,1,0,0,2,39,2
Carabao Cup,1/64 FINALE,12.08.2025,Plymouth,QPR,Ospite,QPR,Pearman Jaylan,Centrocampista,Titolare,4.6,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0.0,0,0,0.0,1,0,0.0,0,0,0.0,0.0,8,0,8,0,0,0,0.003,0.028,0.076,4.665,0,0,3,1,0,0,3,0,0,1.665,0.917,0.0,0,0,0,0,0,0,0,1.0,2,2,0.0,0,1,86,86,0,0,0,0.632,12,0.4,2,5,0.632,12,19,19,0,0,0,0,0,0,0,0,0.5,1,2,0,0,0,0,1,3,0,0,1,1,0.0,0,0,0,0,0,28,4
Carabao Cup,1/64 FINALE,12.08.2025,Plymouth,QPR,Ospite,QPR,Smith Tylon,Difensore centrale,Titolare,6.5,0,2,0,0,0,0,0,1,0,0,0,1,9,0,0.0,0,0,0.0,0,0,0.0,2,0,0.5,0.75,4,3,6,3,0,0,0.001,0.0,0.0,4.665,0,0,2,0,0,0,3,0,0,1.665,0.917,0.0,0,0,0,0,0,0,0,0.0,0,0,0.429,3,7,90,90,0,0,3,0.786,22,0.0,0,2,0.778,21,27,28,0,0,0,0,0,0,0,0,0.5,3,6,0,0,0,0,0,3,0,0,0,0,0.667,3,2,0,0,0,44,0
Carabao Cup,1/64 FINALE,12.08.2025,Plymouth,QPR,Ospite,QPR,Brunson Kalen,Attaccante,Subentrato,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,4,4,0,0,0,1.0,1,0.0,0,0,1.0,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,2,1
Carabao Cup,1/64 FINALE,12.08.2025,Plymouth,QPR,Ospite,QPR,Tarbotton Teddy,Centrocampista,Subentrato,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1.0,1,1,1,1,0,0,0.001,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,1,1,0,0,0,0.667,4,0.0,0,1,0.667,4,6,6,0,0,0,0,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,8,0
Carabao Cup,1/64 FINALE,12.08.2025,Plymouth,QPR,Ospite,QPR,Wilkie Alex,Difensore centrale,Titolare,7.2,0,2,0,0,0,0,0,0,0,0,0,1,17,0,0.0,0,0,1.0,1,1,0.857,7,6,0.818,0.75,4,3,11,9,0,0,0.0,0.0,0.0,4.665,0,0,3,0,1,0,3,0,0,1.665,0.917,0.0,0,0,0,1,0,0,0,0.0,0,0,0.25,1,4,90,90,0,0,0,0.844,27,0.0,0,3,0.81,17,21,32,0,0,0,0,0,0,0,0,0.2,1,5,0,0,0,0,0,3,0,0,0,0,1.0,1,1,0,0,0,55,0
Carabao Cup,1/64 FINALE,12.08.2025,Plymouth,QPR,Ospite,QPR,Burrell Rumarn,Attaccante,Titolare,5.7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1.0,1,1,0.5,4,2,0.429,0.333,3,1,7,3,0,0,0.001,0.629,0.856,1.433,0,0,0,2,0,0,0,0,0,1.433,0.685,0.0,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,45,45,0,0,0,0.5,3,0.0,0,1,0.5,3,6,6,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,2,0,0,1,1,1,2,0.0,0,0,0,0,2,12,0
Carabao Cup,1/64 FINALE,12.08.2025,Plymouth,QPR,Ospite,QPR,Nardi Paul,Portiere,Titolare,8.0,0,10,0,0,2,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,4.665,0,0,5,0,0,0,3,0,0,1.665,0.917,1.0,1,1,0,0,0,4,0,0.0,0,0,0.313,5,16,90,90,0,0,0,0.621,18,0.2,1,5,0.714,15,21,29,0,0,1,0,0,0,0,0,0.267,4,15,0,7,0,0,0,10,0,0,0,0,0.0,0,0,0,0,0,41,0
Carabao Cup,1/64 FINALE,12.08.2025,Plymouth,QPR,Ospite,QPR,Dixon-Bonner Elijah,Centrocampista,Titolare,6.8,0,3,1,0,0,0,0,1,0,0,0,0,1,0,1.0,1,1,0.0,0,0,0.0,2,0,0.333,0.429,7,3,9,3,0,0,0.807,0.0,0.0,4.665,0,0,1,3,0,0,3,0,0,1.665,0.917,0.0,0,0,0,0,0,0,2,1.0,2,2,0.667,2,3,89,89,0,0,1,0.788,26,1.0,4,4,0.781,25,32,33,0,0,0,0,0,0,0,0,0.6,3,5,0,0,0,0,0,3,0,0,0,0,0.667,3,2,0,0,2,47,1
Carabao Cup,1/64 FINALE,12.08.2025,Plymouth,QPR,Ospite,QPR,Talla Lorent,Centrocampista,Subentrato,5.9,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0.0,0,0,1.0,1,1,0.0,0,0,0.286,0.286,7,2,7,2,0,0,0.0,0.0,0.0,3.232,0,0,1,2,1,0,3,0,0,0.232,0.232,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,1,45,45,0,0,0,0.7,7,0.0,0,1,0.7,7,10,10,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,3,0,0,0,0,0.0,0,0,0,0,0,17,2
Carabao Cup,1/64 FINALE,12.08.2025,Plymouth,QPR,Ospite,QPR,Trujillo Ashley,Centrocampista,Subentrato,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0.0,0.0,1,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,4,4,0,0,0,0.667,2,0.0,0,0,0.667,2,3,3,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0
Carabao Cup,1/64 FINALE,12.08.2025,Plymouth,QPR,Ospite,QPR,Sutton Emmerson,Ala,Titolare,6.3,0,3,0,0,0,0,0,1,0,1,0,2,2,0,0.0,0,1,0.0,2,0,0.0,1,0,0.313,0.333,15,5,16,5,0,0,0.003,0.0,0.0,1.433,0,0,0,3,0,0,0,0,0,1.433,0.685,0.0,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,45,45,0,0,0,0.6,3,0.667,2,3,0.6,3,5,5,0,0,0,0,0,0,0,0,0.333,1,3,0,0,0,0,0,0,0,0,0,0,0.8,5,4,0,0,0,20,5
Carabao Cup,1/64 FINALE,12.08.2025,Plymouth,QPR,Ospite,QPR,Putman Jaiden,Terzino,Titolare,6.3,0,6,0,0,0,0,0,0,0,0,0,1,3,0,0.0,0,0,0.25,4,1,0.0,4,0,0.5,0.667,12,8,16,8,0,0,0.154,0.0,0.0,4.665,0,0,6,1,2,0,3,0,0,1.665,0.917,0.0,0,0,0,1,0,0,1,0.0,0,0,0.333,2,6,86,86,0,0,1,0.6,15,0.5,3,6,0.625,15,24,25,0,0,0,0,0,0,0,0,0.286,2,7,0,0,0,0,0,3,0,0,0,0,0.4,5,2,0,1,0,55,2
Carabao Cup,1/64 FINALE,12.08.2025,Plymouth,QPR,Ospite,QPR,Bennie Daniel,Centrocampista,Titolare,6.8,0,3,0,0,0,0,0,1,0,0,0,1,4,0,0.0,0,0,0.0,0,0,0.667,3,2,0.429,0.25,4,1,7,3,0,0,0.004,0.868,0.993,4.665,0,0,4,1,1,1,3,0,0,1.665,0.917,0.0,0,0,0,1,0,0,0,1.0,3,3,0.25,1,4,90,90,0,0,0,0.64,16,0.375,3,8,0.64,16,25,25,0,0,0,0,0,0,0,0,0.167,1,6,0,0,0,1,0,3,0,0,1,1,0.0,1,0,0,0,1,42,3
