Competizione,Turno,Data,Casa,Ospite,Periodo,Minuto,Lato,Tipo evento,Giocatore,Punteggio dopo,ID partita,competizione,game_id,player_id
Carabao Cup,1/16 FINALE,16.09.2025,Sheffield Wed,Grimsby,1 Tempo,18',Casa,Cartellino Giallo,McGhee C.,,bm6DeHaB,EFL Cup,4715850,1088573
Carabao Cup,1/16 FINALE,16.09.2025,Sheffield Wed,Grimsby,1 Tempo,37',Casa,Sostituzione - Esce,Kobacki O.,,bm6DeHaB,EFL Cup,4715850,407734
Carabao Cup,1/16 FINALE,16.09.2025,Sheffield Wed,Grimsby,1 Tempo,37',Casa,Sostituzione - Entra,Otegbayo G.,,bm6DeHaB,EFL Cup,4715850,1198023
Carabao Cup,1/16 FINALE,16.09.2025,Sheffield Wed,Grimsby,1 Tempo,37',Casa,Sostituzione - Esce,Johnson R.,,bm6DeHaB,EFL Cup,4715850,1099687
Carabao Cup,1/16 FINALE,16.09.2025,Sheffield Wed,Grimsby,1 Tempo,37',Casa,Sostituzione - Entra,Alao Y.,,bm6DeHaB,EFL Cup,4715850,1353029
Carabao Cup,1/16 FINALE,16.09.2025,Sheffield Wed,Grimsby,1 Tempo,42',Ospite,Cartellino Giallo,Staunton R.,,bm6DeHaB,EFL Cup,4715850,550641
Carabao Cup,1/16 FINALE,16.09.2025,Sheffield Wed,Grimsby,2 Tempo,49',Ospite,Gol,Kabia J.,0-1,bm6DeHaB,EFL Cup,4715850,572810
Carabao Cup,1/16 FINALE,16.09.2025,Sheffield Wed,Grimsby,2 Tempo,49',Ospite,Assist,Staunton R.,0-1,bm6DeHaB,EFL Cup,4715850,550641
Carabao Cup,1/16 FINALE,16.09.2025,Sheffield Wed,Grimsby,2 Tempo,53',Ospite,Sostituzione - Esce,Green K.,,bm6DeHaB,EFL Cup,4715850,343301
Carabao Cup,1/16 FINALE,16.09.2025,Sheffield Wed,Grimsby,2 Tempo,53',Ospite,Sostituzione - Entra,Walker J.,,bm6DeHaB,EFL Cup,4715850,72518
Carabao Cup,1/16 FINALE,16.09.2025,Sheffield Wed,Grimsby,2 Tempo,71',Casa,Sostituzione - Esce,Brown G.,,bm6DeHaB,EFL Cup,4715850,1444260
Carabao Cup,1/16 FINALE,16.09.2025,Sheffield Wed,Grimsby,2 Tempo,71',Casa,Sostituzione - Entra,Ugbo I.,,bm6DeHaB,EFL Cup,4715850,339943
Carabao Cup,1/16 FINALE,16.09.2025,Sheffield Wed,Grimsby,2 Tempo,71',Casa,Sostituzione - Esce,Fusire S.,,bm6DeHaB,EFL Cup,4715850,969140
Carabao Cup,1/16 FINALE,16.09.2025,Sheffield Wed,Grimsby,2 Tempo,71',Casa,Sostituzione - Entra,Bannan B.,,bm6DeHaB,EFL Cup,4715850,61561
Carabao Cup,1/16 FINALE,16.09.2025,Sheffield Wed,Grimsby,2 Tempo,78',Ospite,Sostituzione - Esce,Vernam C.,,bm6DeHaB,EFL Cup,4715850,335181
Carabao Cup,1/16 FINALE,16.09.2025,Sheffield Wed,Grimsby,2 Tempo,78',Ospite,Sostituzione - Entra,Burns D.,,bm6DeHaB,EFL Cup,4715850,634366
Carabao Cup,1/16 FINALE,16.09.2025,Sheffield Wed,Grimsby,2 Tempo,79',Ospite,Sostituzione - Esce,Kabia J.,,bm6DeHaB,EFL Cup,4715850,572810
Carabao Cup,1/16 FINALE,16.09.2025,Sheffield Wed,Grimsby,2 Tempo,79',Ospite,Sostituzione - Entra,Oduor C.,,bm6DeHaB,EFL Cup,4715850,529747
Carabao Cup,1/16 FINALE,16.09.2025,Sheffield Wed,Grimsby,2 Tempo,81',Casa,Cartellino Giallo,Otegbayo G.,,bm6DeHaB,EFL Cup,4715850,1198023
Carabao Cup,1/16 FINALE,16.09.2025,Sheffield Wed,Grimsby,2 Tempo,86',Casa,Sostituzione - Esce,Thornton J.,,bm6DeHaB,EFL Cup,4715850,969142
Carabao Cup,1/16 FINALE,16.09.2025,Sheffield Wed,Grimsby,2 Tempo,86',Casa,Sostituzione - Entra,McNeill C.,,bm6DeHaB,EFL Cup,4715850,614262
Carabao Cup,1/16 FINALE,16.09.2025,Sheffield Wed,Grimsby,2 Tempo,87',Ospite,Sostituzione - Esce,Khouri E.,,bm6DeHaB,EFL Cup,4715850,725641
Carabao Cup,1/16 FINALE,16.09.2025,Sheffield Wed,Grimsby,2 Tempo,87',Ospite,Sostituzione - Entra,Eccleston N.,,bm6DeHaB,EFL Cup,4715850,854837
Carabao Cup,1/32 FINALE,27.08.2025,Everton,Mansfield,2 Tempo,51',Casa,Gol,Alcaraz C.,1-0,hO6V7VAO,EFL Cup,4709799,748319
Carabao Cup,1/32 FINALE,27.08.2025,Everton,Mansfield,2 Tempo,51',Casa,Assist,Armstrong H.,1-0,hO6V7VAO,EFL Cup,4709799,1107733
Carabao Cup,1/32 FINALE,27.08.2025,Everton,Mansfield,2 Tempo,60',Casa,Sostituzione - Esce,Grealish J.,,hO6V7VAO,EFL Cup,4709799,203460
Carabao Cup,1/32 FINALE,27.08.2025,Everton,Mansfield,2 Tempo,60',Casa,Sostituzione - Entra,Dibling T.,,hO6V7VAO,EFL Cup,4709799,866655
Carabao Cup,1/32 FINALE,27.08.2025,Everton,Mansfield,2 Tempo,61',Casa,Sostituzione - Esce,Barry T.,,hO6V7VAO,EFL Cup,4709799,937941
Carabao Cup,1/32 FINALE,27.08.2025,Everton,Mansfield,2 Tempo,61',Casa,Sostituzione - Entra,Beto,,hO6V7VAO,EFL Cup,4709799,595809
Carabao Cup,1/32 FINALE,27.08.2025,Everton,Mansfield,2 Tempo,61',Ospite,Sostituzione - Esce,Blake-Tracy F.,,hO6V7VAO,EFL Cup,4709799,675993
Carabao Cup,1/32 FINALE,27.08.2025,Everton,Mansfield,2 Tempo,61',Ospite,Sostituzione - Entra,McLaughlin S.,,hO6V7VAO,EFL Cup,4709799,178067
Carabao Cup,1/32 FINALE,27.08.2025,Everton,Mansfield,2 Tempo,61',Ospite,Sostituzione - Esce,Knoyle K.,,hO6V7VAO,EFL Cup,4709799,291171
Carabao Cup,1/32 FINALE,27.08.2025,Everton,Mansfield,2 Tempo,61',Ospite,Sostituzione - Entra,Hewitt E.,,hO6V7VAO,EFL Cup,4709799,186624
Carabao Cup,1/32 FINALE,27.08.2025,Everton,Mansfield,2 Tempo,61',Ospite,Sostituzione - Esce,Dickov M.,,hO6V7VAO,EFL Cup,4709799,1406626
Carabao Cup,1/32 FINALE,27.08.2025,Everton,Mansfield,2 Tempo,61',Ospite,Sostituzione - Entra,Bolton L.,,hO6V7VAO,EFL Cup,4709799,382553
Carabao Cup,1/32 FINALE,27.08.2025,Everton,Mansfield,2 Tempo,66',Ospite,Sostituzione - Esce,Reed L.,,hO6V7VAO,EFL Cup,4709799,316312
Carabao Cup,1/32 FINALE,27.08.2025,Everton,Mansfield,2 Tempo,66',Ospite,Sostituzione - Entra,Maris G.,,hO6V7VAO,EFL Cup,4709799,355489
Carabao Cup,1/32 FINALE,27.08.2025,Everton,Mansfield,2 Tempo,76',Ospite,Sostituzione - Esce,Evans W.,,hO6V7VAO,EFL Cup,4709799,456835
Carabao Cup,1/32 FINALE,27.08.2025,Everton,Mansfield,2 Tempo,76',Ospite,Sostituzione - Entra,Sweeney R.,,hO6V7VAO,EFL Cup,4709799,347666
Carabao Cup,1/32 FINALE,27.08.2025,Everton,Mansfield,2 Tempo,78',Casa,Sostituzione - Esce,Alcaraz C.,,hO6V7VAO,EFL Cup,4709799,748319
Carabao Cup,1/32 FINALE,27.08.2025,Everton,Mansfield,2 Tempo,78',Casa,Sostituzione - Entra,Ndiaye I.,,hO6V7VAO,EFL Cup,4709799,623570
Carabao Cup,1/32 FINALE,27.08.2025,Everton,Mansfield,2 Tempo,78',Casa,Sostituzione - Esce,McNeil D.,,hO6V7VAO,EFL Cup,4709799,584769
Carabao Cup,1/32 FINALE,27.08.2025,Everton,Mansfield,2 Tempo,78',Casa,Sostituzione - Entra,Iroegbunam T.,,hO6V7VAO,EFL Cup,4709799,696589
Carabao Cup,1/32 FINALE,27.08.2025,Everton,Mansfield,2 Tempo,87',Casa,Sostituzione - Esce,Mykolenko V.,,hO6V7VAO,EFL Cup,4709799,404842
Carabao Cup,1/32 FINALE,27.08.2025,Everton,Mansfield,2 Tempo,87',Casa,Sostituzione - Entra,O'Brien J.,,hO6V7VAO,EFL Cup,4709799,711544
Carabao Cup,1/32 FINALE,27.08.2025,Everton,Mansfield,2 Tempo,89',Casa,Gol,Beto,2-0,hO6V7VAO,EFL Cup,4709799,595809
Carabao Cup,1/32 FINALE,27.08.2025,Everton,Mansfield,2 Tempo,89',Casa,Assist,Armstrong H.,2-0,hO6V7VAO,EFL Cup,4709799,1107733
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,1 Tempo,22',Casa,Gol,Vernam C.,1-0,bcaYVscE,EFL Cup,4709802,335181
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,1 Tempo,22',Casa,Assist,Burns D.,1-0,bcaYVscE,EFL Cup,4709802,634366
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,1 Tempo,30',Casa,Gol,Warren T.,2-0,bcaYVscE,EFL Cup,4709802,396163
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,1 Tempo,30',Casa,Assist,Vernam C.,2-0,bcaYVscE,EFL Cup,4709802,335181
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,1 Tempo,36',Ospite,Cartellino Giallo,Fredricson T.,,bcaYVscE,EFL Cup,4709802,911424
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,2 Tempo,46',Ospite,Sostituzione - Esce,Dorgu P.,,bcaYVscE,EFL Cup,4709802,926952
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,2 Tempo,46',Ospite,Sostituzione - Entra,Mbeumo B.,,bcaYVscE,EFL Cup,4709802,413039
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,2 Tempo,46',Ospite,Sostituzione - Esce,Fredricson T.,,bcaYVscE,EFL Cup,4709802,911424
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,2 Tempo,46',Ospite,Sostituzione - Entra,Fernandes B.,,bcaYVscE,EFL Cup,4709802,240306
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,2 Tempo,46',Ospite,Sostituzione - Esce,Ugarte M.,,bcaYVscE,EFL Cup,4709802,476701
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,2 Tempo,46',Ospite,Sostituzione - Entra,de Ligt M.,,bcaYVscE,EFL Cup,4709802,326031
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,2 Tempo,64',Casa,Sostituzione - Esce,Vernam C.,,bcaYVscE,EFL Cup,4709802,335181
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,2 Tempo,64',Casa,Sostituzione - Entra,Brown H.,,bcaYVscE,EFL Cup,4709802,1298081
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,2 Tempo,64',Casa,Sostituzione - Esce,Green K.,,bcaYVscE,EFL Cup,4709802,343301
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,2 Tempo,64',Casa,Sostituzione - Entra,Turi G. D.,,bcaYVscE,EFL Cup,4709802,692906
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,2 Tempo,64',Ospite,Sostituzione - Esce,Heaven A.,,bcaYVscE,EFL Cup,4709802,1078163
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,2 Tempo,64',Ospite,Sostituzione - Entra,Mount M.,,bcaYVscE,EFL Cup,4709802,346483
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,2 Tempo,73',Casa,Sostituzione - Esce,Gardner C.,,bcaYVscE,EFL Cup,4709802,1179574
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,2 Tempo,73',Casa,Sostituzione - Entra,Kabia J.,,bcaYVscE,EFL Cup,4709802,572810
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,2 Tempo,73',Casa,Sostituzione - Esce,McEachran G.,,bcaYVscE,EFL Cup,4709802,392766
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,2 Tempo,73',Casa,Sostituzione - Entra,Oduor C.,,bcaYVscE,EFL Cup,4709802,529747
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,2 Tempo,75',Ospite,Gol,Mbeumo B.,2-1,bcaYVscE,EFL Cup,4709802,413039
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,2 Tempo,75',Ospite,Assist,Mainoo K.,2-1,bcaYVscE,EFL Cup,4709802,820374
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,2 Tempo,79',Casa,Sostituzione - Esce,Rodgers H.,,bcaYVscE,EFL Cup,4709802,459873
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,2 Tempo,79',Casa,Sostituzione - Entra,Staunton R.,,bcaYVscE,EFL Cup,4709802,550641
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,2 Tempo,82',Ospite,Sostituzione - Esce,Diallo A.,,bcaYVscE,EFL Cup,4709802,536835
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,2 Tempo,82',Ospite,Sostituzione - Entra,Zirkzee J.,,bcaYVscE,EFL Cup,4709802,435648
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,2 Tempo,87',Ospite,Cartellino Giallo,Zirkzee J.,,bcaYVscE,EFL Cup,4709802,435648
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,2 Tempo,87',Casa,Cartellino Giallo,Khouri E.,,bcaYVscE,EFL Cup,4709802,725641
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,2 Tempo,88',Casa,Cartellino Giallo,McJannet C.,,bcaYVscE,EFL Cup,4709802,425715
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,2 Tempo,89',Ospite,Gol,Maguire H.,2-2,bcaYVscE,EFL Cup,4709802,177907
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,2 Tempo,89',Ospite,Assist,Mount M.,2-2,bcaYVscE,EFL Cup,4709802,346483
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,Rigori,1,Casa,Rigore Assegnato,Kabia J.,,bcaYVscE,EFL Cup,4709802,572810
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,Rigori,1,Casa,Rigore,Kabia J.,,bcaYVscE,EFL Cup,4709802,572810
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,Rigori,1,Ospite,Rigore Assegnato,Fernandes B.,,bcaYVscE,EFL Cup,4709802,240306
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,Rigori,1,Ospite,Rigore,Fernandes B.,,bcaYVscE,EFL Cup,4709802,240306
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,Rigori,2,Casa,Rigore Assegnato,Burns D.,,bcaYVscE,EFL Cup,4709802,634366
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,Rigori,2,Casa,Rigore,Burns D.,,bcaYVscE,EFL Cup,4709802,634366
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,Rigori,2,Ospite,Rigore Assegnato,Mbeumo B.,,bcaYVscE,EFL Cup,4709802,413039
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,Rigori,2,Ospite,Rigore,Mbeumo B.,,bcaYVscE,EFL Cup,4709802,413039
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,Rigori,3,Casa,Rigore Assegnato,Oduor C.,,bcaYVscE,EFL Cup,4709802,529747
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,Rigori,3,Casa,Rigore sbagliato,Oduor C.,,bcaYVscE,EFL Cup,4709802,529747
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,Rigori,3,Ospite,Rigore Assegnato,Mount M.,,bcaYVscE,EFL Cup,4709802,346483
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,Rigori,3,Ospite,Rigore,Mount M.,,bcaYVscE,EFL Cup,4709802,346483
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,Rigori,4,Casa,Rigore Assegnato,Staunton R.,,bcaYVscE,EFL Cup,4709802,550641
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,Rigori,4,Casa,Rigore,Staunton R.,,bcaYVscE,EFL Cup,4709802,550641
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,Rigori,4,Ospite,Rigore Assegnato,Dalot D.,,bcaYVscE,EFL Cup,4709802,357147
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,Rigori,4,Ospite,Rigore,Dalot D.,,bcaYVscE,EFL Cup,4709802,357147
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,Rigori,5,Casa,Rigore Assegnato,Brown H.,,bcaYVscE,EFL Cup,4709802,1298081
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,Rigori,5,Casa,Rigore,Brown H.,,bcaYVscE,EFL Cup,4709802,1298081
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,Rigori,5,Ospite,Rigore Assegnato,Cunha M.,,bcaYVscE,EFL Cup,4709802,517894
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,Rigori,5,Ospite,Rigore sbagliato,Cunha M.,,bcaYVscE,EFL Cup,4709802,517894
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,Rigori,6,Casa,Rigore Assegnato,McJannet C.,,bcaYVscE,EFL Cup,4709802,425715
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,Rigori,6,Casa,Rigore,McJannet C.,,bcaYVscE,EFL Cup,4709802,425715
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,Rigori,6,Ospite,Rigore Assegnato,Zirkzee J.,,bcaYVscE,EFL Cup,4709802,435648
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,Rigori,6,Ospite,Rigore,Zirkzee J.,,bcaYVscE,EFL Cup,4709802,435648
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,Rigori,7,Casa,Rigore Assegnato,Turi G. D.,,bcaYVscE,EFL Cup,4709802,692906
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,Rigori,7,Casa,Rigore,Turi G. D.,,bcaYVscE,EFL Cup,4709802,692906
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,Rigori,7,Ospite,Rigore Assegnato,Mainoo K.,,bcaYVscE,EFL Cup,4709802,820374
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,Rigori,7,Ospite,Rigore,Mainoo K.,,bcaYVscE,EFL Cup,4709802,820374
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,Rigori,8,Casa,Rigore Assegnato,Sweeney J.,,bcaYVscE,EFL Cup,4709802,676168
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,Rigori,8,Casa,Rigore,Sweeney J.,,bcaYVscE,EFL Cup,4709802,676168
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,Rigori,8,Ospite,Rigore Assegnato,Maguire H.,,bcaYVscE,EFL Cup,4709802,177907
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,Rigori,8,Ospite,Rigore,Maguire H.,,bcaYVscE,EFL Cup,4709802,177907
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,Rigori,9,Casa,Rigore Assegnato,Khouri E.,,bcaYVscE,EFL Cup,4709802,725641
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,Rigori,9,Casa,Rigore,Khouri E.,,bcaYVscE,EFL Cup,4709802,725641
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,Rigori,9,Ospite,Rigore Assegnato,de Ligt M.,,bcaYVscE,EFL Cup,4709802,326031
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,Rigori,9,Ospite,Rigore,de Ligt M.,,bcaYVscE,EFL Cup,4709802,326031
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,Rigori,10,Casa,Rigore Assegnato,Warren T.,,bcaYVscE,EFL Cup,4709802,396163
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,Rigori,10,Casa,Rigore,Warren T.,,bcaYVscE,EFL Cup,4709802,396163
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,Rigori,10,Ospite,Rigore Assegnato,Sesko B.,,bcaYVscE,EFL Cup,4709802,627442
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,Rigori,10,Ospite,Rigore,Sesko B.,,bcaYVscE,EFL Cup,4709802,627442
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,Rigori,11,Casa,Rigore Assegnato,Pym C.,,bcaYVscE,EFL Cup,4709802,260368
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,Rigori,11,Casa,Rigore,Pym C.,,bcaYVscE,EFL Cup,4709802,260368
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,Rigori,11,Ospite,Rigore Assegnato,Onana A.,,bcaYVscE,EFL Cup,4709802,234509
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,Rigori,11,Ospite,Rigore,Onana A.,,bcaYVscE,EFL Cup,4709802,234509
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,Rigori,12,Casa,Rigore Assegnato,Kabia J.,,bcaYVscE,EFL Cup,4709802,572810
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,Rigori,12,Casa,Rigore,Kabia J.,,bcaYVscE,EFL Cup,4709802,572810
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,Rigori,12,Ospite,Rigore Assegnato,Fernandes B.,,bcaYVscE,EFL Cup,4709802,240306
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,Rigori,12,Ospite,Rigore,Fernandes B.,,bcaYVscE,EFL Cup,4709802,240306
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,Rigori,13,Casa,Rigore Assegnato,Burns D.,,bcaYVscE,EFL Cup,4709802,634366
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,Rigori,13,Casa,Rigore,Burns D.,,bcaYVscE,EFL Cup,4709802,634366
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,Rigori,13,Ospite,Rigore Assegnato,Mbeumo B.,,bcaYVscE,EFL Cup,4709802,413039
Carabao Cup,1/32 FINALE,27.08.2025,Grimsby,Manchester Utd,Rigori,13,Ospite,Rigore sbagliato,Mbeumo B.,,bcaYVscE,EFL Cup,4709802,413039
Carabao Cup,1/32 FINALE,27.08.2025,Fulham,Bristol City,1 Tempo,8',Casa,Autogol,Tanner G.,1-0,WUgcMUPH,EFL Cup,4709800,420811
Carabao Cup,1/32 FINALE,27.08.2025,Fulham,Bristol City,1 Tempo,14',Ospite,Sostituzione - Esce,Stokes J.,,WUgcMUPH,EFL Cup,4709800,1148787
Carabao Cup,1/32 FINALE,27.08.2025,Fulham,Bristol City,1 Tempo,14',Ospite,Sostituzione - Entra,Mehmeti A.,,WUgcMUPH,EFL Cup,4709800,530813
Carabao Cup,1/32 FINALE,27.08.2025,Fulham,Bristol City,1 Tempo,21',Casa,Gol,Jimenez R.,2-0,WUgcMUPH,EFL Cup,4709800,206040
Carabao Cup,1/32 FINALE,27.08.2025,Fulham,Bristol City,1 Tempo,21',Casa,Assist,Reed H.,2-0,WUgcMUPH,EFL Cup,4709800,226973
Carabao Cup,1/32 FINALE,27.08.2025,Fulham,Bristol City,1 Tempo,39',Casa,Cartellino Giallo,Castagne T.,,WUgcMUPH,EFL Cup,4709800,262226
Carabao Cup,1/32 FINALE,27.08.2025,Fulham,Bristol City,2 Tempo,46',Ospite,Sostituzione - Esce,McCrorie R.,,WUgcMUPH,EFL Cup,4709800,293746
Carabao Cup,1/32 FINALE,27.08.2025,Fulham,Bristol City,2 Tempo,46',Ospite,Sostituzione - Entra,Sykes M.,,WUgcMUPH,EFL Cup,4709800,320403
Carabao Cup,1/32 FINALE,27.08.2025,Fulham,Bristol City,2 Tempo,60',Ospite,Sostituzione - Esce,Bird M.,,WUgcMUPH,EFL Cup,4709800,486464
Carabao Cup,1/32 FINALE,27.08.2025,Fulham,Bristol City,2 Tempo,60',Ospite,Sostituzione - Entra,Randell A.,,WUgcMUPH,EFL Cup,4709800,633463
Carabao Cup,1/32 FINALE,27.08.2025,Fulham,Bristol City,2 Tempo,60',Ospite,Sostituzione - Esce,Bell S.,,WUgcMUPH,EFL Cup,4709800,801425
Carabao Cup,1/32 FINALE,27.08.2025,Fulham,Bristol City,2 Tempo,60',Ospite,Sostituzione - Entra,Mayulu F.,,WUgcMUPH,EFL Cup,4709800,826719
Carabao Cup,1/32 FINALE,27.08.2025,Fulham,Bristol City,2 Tempo,64',Casa,Sostituzione - Esce,Sessegnon R.,,WUgcMUPH,EFL Cup,4709800,392775
Carabao Cup,1/32 FINALE,27.08.2025,Fulham,Bristol City,2 Tempo,64',Casa,Sostituzione - Entra,Bassey C.,,WUgcMUPH,EFL Cup,4709800,461883
Carabao Cup,1/32 FINALE,27.08.2025,Fulham,Bristol City,2 Tempo,64',Casa,Sostituzione - Esce,Wilson H.,,WUgcMUPH,EFL Cup,4709800,279455
Carabao Cup,1/32 FINALE,27.08.2025,Fulham,Bristol City,2 Tempo,64',Casa,Sostituzione - Entra,Iwobi A.,,WUgcMUPH,EFL Cup,4709800,242631
Carabao Cup,1/32 FINALE,27.08.2025,Fulham,Bristol City,2 Tempo,69',Casa,Sostituzione - Esce,Jimenez R.,,WUgcMUPH,EFL Cup,4709800,206040
Carabao Cup,1/32 FINALE,27.08.2025,Fulham,Bristol City,2 Tempo,69',Casa,Sostituzione - Entra,Rodrigo Muniz,,WUgcMUPH,EFL Cup,4709800,735571
Carabao Cup,1/32 FINALE,27.08.2025,Fulham,Bristol City,2 Tempo,70',Casa,Sostituzione - Esce,Castagne T.,,WUgcMUPH,EFL Cup,4709800,262226
Carabao Cup,1/32 FINALE,27.08.2025,Fulham,Bristol City,2 Tempo,70',Casa,Sostituzione - Entra,King J.,,WUgcMUPH,EFL Cup,4709800,1011131
Carabao Cup,1/32 FINALE,27.08.2025,Fulham,Bristol City,2 Tempo,74',Ospite,Sostituzione - Esce,Hirakawa Y.,,WUgcMUPH,EFL Cup,4709800,936237
Carabao Cup,1/32 FINALE,27.08.2025,Fulham,Bristol City,2 Tempo,74',Ospite,Sostituzione - Entra,Roberts H.,,WUgcMUPH,EFL Cup,4709800,533523
Carabao Cup,1/32 FINALE,27.08.2025,Fulham,Bristol City,2 Tempo,87',Casa,Sostituzione - Esce,Smith Rowe E.,,WUgcMUPH,EFL Cup,4709800,392765
