competizione,turno,data,game_id,minuto,tipo,club,club_id,giocatore_id,entrato_id,assist_id,descrizione
DFB-Pokal,First Round,2025-08-15,4623573,46,Substitutions,Arminia Bielefeld,10,283001,912250.0,,", Tactical"
DFB-Pokal,First Round,2025-08-15,4623573,52,Cards,SV Werder Bremen,86,93844,,,"Yellow card  , Foul"
DFB-Pokal,First Round,2025-08-15,4623573,54,Cards,SV Werder Bremen,86,93844,,,"Second yellow  , Foul"
DFB-Pokal,First Round,2025-08-15,4623573,60,Substitutions,SV Werder Bremen,86,596153,654991.0,,", Tactical"
DFB-Pokal,First Round,2025-08-15,4623573,72,Substitutions,SV Werder Bremen,86,1114155,701757.0,,", Tactical"
DFB-Pokal,First Round,2025-08-15,4623573,79,Substitutions,Arminia Bielefeld,10,237226,433956.0,,", Tactical"
DFB-Pokal,First Round,2025-08-15,4623573,79,Substitutions,SV Werder Bremen,86,263361,621802.0,,", Injury"
DFB-Pokal,First Round,2025-08-15,4623573,79,Substitutions,Arminia Bielefeld,10,503854,800988.0,,", Tactical"
DFB-Pokal,First Round,2025-08-15,4623573,80,Cards,Arminia Bielefeld,10,800988,,,"1. Yellow card  , Foul"
DFB-Pokal,First Round,2025-08-15,4623573,90,Goals,Arminia Bielefeld,10,433956,,800988.0,", Right-footed shot, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist"
DFB-Pokal,First Round,2025-08-15,4623573,90,Cards,SV Werder Bremen,86,621802,,,"1. Yellow card  , Time wasting"
DFB-Pokal,First Round,2025-08-18,4623574,13,Cards,Fortuna Düsseldorf,38,243856,,,"1. Yellow card  , Foul"
DFB-Pokal,First Round,2025-08-18,4623574,37,Cards,1.FC Schweinfurt 05,103,602795,,,"1. Yellow card  , Foul"
DFB-Pokal,First Round,2025-08-18,4623574,41,Cards,Fortuna Düsseldorf,38,610429,,,"1. Yellow card  , Foul"
DFB-Pokal,First Round,2025-08-18,4623574,44,Goals,1.FC Schweinfurt 05,103,296429,,193025.0,", Penalty, 1. Tournament Goal Assist: Handball by"
DFB-Pokal,First Round,2025-08-18,4623574,46,Substitutions,Fortuna Düsseldorf,38,86848,571310.0,,", Tactical"
DFB-Pokal,First Round,2025-08-18,4623574,46,Substitutions,Fortuna Düsseldorf,38,193025,692148.0,,", Tactical"
DFB-Pokal,First Round,2025-08-18,4623574,64,Cards,1.FC Schweinfurt 05,103,222225,,,"1. Yellow card  , Dissent"
DFB-Pokal,First Round,2025-08-18,4623574,65,Substitutions,1.FC Schweinfurt 05,103,286389,392139.0,,", Tactical"
DFB-Pokal,First Round,2025-08-18,4623574,66,Goals,Fortuna Düsseldorf,38,452121,,571310.0,", Right-footed shot, 1. Tournament Goal Assist: , Cross, 1. Tournament Assist"
DFB-Pokal,First Round,2025-08-18,4623574,68,Goals,Fortuna Düsseldorf,38,243856,,,", Right-footed shot, 1. Tournament Goal"
DFB-Pokal,First Round,2025-08-18,4623574,70,Cards,1.FC Schweinfurt 05,103,296429,,,"1. Yellow card  , Foul"
DFB-Pokal,First Round,2025-08-18,4623574,72,Goals,Fortuna Düsseldorf,38,337036,,452121.0,", Right-footed shot, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist"
DFB-Pokal,First Round,2025-08-18,4623574,74,Substitutions,1.FC Schweinfurt 05,103,602795,520910.0,,", Tactical"
DFB-Pokal,First Round,2025-08-18,4623574,74,Substitutions,1.FC Schweinfurt 05,103,816590,570553.0,,", Tactical"
DFB-Pokal,First Round,2025-08-18,4623574,80,Substitutions,Fortuna Düsseldorf,38,610429,675509.0,,", Tactical"
DFB-Pokal,First Round,2025-08-18,4623574,83,Goals,1.FC Schweinfurt 05,103,570553,,,", Right-footed shot, 1. Tournament Goal"
DFB-Pokal,First Round,2025-08-18,4623574,86,Goals,Fortuna Düsseldorf,38,452121,,337036.0,", Left-footed shot, 2. Tournament Goal Assist: , Pass, 1. Tournament Assist"
DFB-Pokal,First Round,2025-08-18,4623574,88,Substitutions,1.FC Schweinfurt 05,103,222225,58382.0,,", Tactical"
DFB-Pokal,First Round,2025-08-18,4623574,88,Substitutions,Fortuna Düsseldorf,38,243856,677032.0,,", Tactical"
DFB-Pokal,First Round,2025-08-18,4623574,88,Substitutions,Fortuna Düsseldorf,38,452121,635103.0,,", Tactical"
DFB-Pokal,First Round,2025-08-18,4623574,88,Substitutions,1.FC Schweinfurt 05,103,692338,335920.0,,", Tactical"
DFB-Pokal,First Round,2025-08-18,4623574,90,Cards,1.FC Schweinfurt 05,103,72505,,,"1. Yellow card  , Handball"
DFB-Pokal,First Round,2025-08-18,4623574,90,Cards,Fortuna Düsseldorf,38,593774,,,"1. Yellow card  , Time wasting"
DFB-Pokal,First Round,2025-08-27,4623575,16,Goals,Bayern Munich,27,132098,,475413.0,", Penalty, 1. Tournament Goal Assist: , Penalty: Fouled player"
DFB-Pokal,First Round,2025-08-27,4623575,49,Cards,Bayern Munich,27,792380,,,"1. Yellow card  , Foul"
DFB-Pokal,First Round,2025-08-27,4623575,51,Goals,Bayern Munich,27,566723,,,", Left-footed shot, 1. Tournament Goal Assist: Without assist"
DFB-Pokal,First Round,2025-08-27,4623575,53,Cards,SV Wehen Wiesbaden,108,597001,,,"1. Yellow card  , Foul"
DFB-Pokal,First Round,2025-08-27,4623575,59,Substitutions,SV Wehen Wiesbaden,108,351071,729177.0,,", Tactical"
DFB-Pokal,First Round,2025-08-27,4623575,59,Substitutions,SV Wehen Wiesbaden,108,477274,859433.0,,", Tactical"
DFB-Pokal,First Round,2025-08-27,4623575,64,Goals,SV Wehen Wiesbaden,108,368825,,597001.0,", Right-footed shot, 1. Tournament Goal Assist: , Cross, 1. Tournament Assist"
DFB-Pokal,First Round,2025-08-27,4623575,67,Substitutions,Bayern Munich,27,792380,153084.0,,", Tactical"
DFB-Pokal,First Round,2025-08-27,4623575,67,Substitutions,Bayern Munich,27,1075147,159471.0,,", Tactical"
DFB-Pokal,First Round,2025-08-27,4623575,70,Goals,SV Wehen Wiesbaden,108,368825,,859433.0,", Right-footed shot, 2. Tournament Goal Assist: , Header, 1. Tournament Assist"
DFB-Pokal,First Round,2025-08-27,4623575,71,Substitutions,SV Wehen Wiesbaden,108,147216,447883.0,,", Tactical"
DFB-Pokal,First Round,2025-08-27,4623575,71,Substitutions,SV Wehen Wiesbaden,108,742548,435798.0,,", Tactical"
DFB-Pokal,First Round,2025-08-27,4623575,77,Substitutions,Bayern Munich,27,170986,483046.0,,", Tactical"
DFB-Pokal,First Round,2025-08-27,4623575,77,Substitutions,Bayern Munich,27,475413,223967.0,,", Tactical"
DFB-Pokal,First Round,2025-08-27,4623575,78,Substitutions,SV Wehen Wiesbaden,108,368825,287220.0,,", Tactical"
DFB-Pokal,First Round,2025-08-27,4623575,90,Goals,Bayern Munich,27,132098,,483046.0,", Header, 2. Tournament Goal Assist: , Cross, 1. Tournament Assist"
DFB-Pokal,First Round,2025-08-15,4623576,32,Goals,Bayer 04 Leverkusen,15,242086,,532776.0,", Header, 1. Tournament Goal Assist: , Cross, 1. Tournament Assist"
DFB-Pokal,First Round,2025-08-15,4623576,43,Cards,Bayer 04 Leverkusen,15,532776,,,"1. Yellow card  , Foul"
DFB-Pokal,First Round,2025-08-15,4623576,46,Substitutions,Bayer 04 Leverkusen,15,532776,193082.0,,", Tactical"
DFB-Pokal,First Round,2025-08-15,4623576,47,Cards,Bayer 04 Leverkusen,15,564545,,,"1. Yellow card  , Foul"
DFB-Pokal,First Round,2025-08-15,4623576,61,Cards,SG Sonnenhof Großaspach,2589,284061,,,"1. Yellow card  , Dissent"
DFB-Pokal,First Round,2025-08-15,4623576,64,Cards,SG Sonnenhof Großaspach,2589,196044,,,"Yellow card  , Dissent"
DFB-Pokal,First Round,2025-08-15,4623576,65,Substitutions,Bayer 04 Leverkusen,15,340322,718303.0,,", Tactical"
DFB-Pokal,First Round,2025-08-15,4623576,65,Substitutions,Bayer 04 Leverkusen,15,659813,1077670.0,,", Tactical"
DFB-Pokal,First Round,2025-08-15,4623576,66,Cards,SG Sonnenhof Großaspach,2589,196044,,,"Second yellow  , Foul"
DFB-Pokal,First Round,2025-08-15,4623576,70,Substitutions,SG Sonnenhof Großaspach,2589,196819,1157414.0,,", Tactical"
DFB-Pokal,First Round,2025-08-15,4623576,70,Substitutions,SG Sonnenhof Großaspach,2589,405688,196062.0,,", Tactical"
DFB-Pokal,First Round,2025-08-15,4623576,74,Goals,Bayer 04 Leverkusen,15,977464,,718303.0,", Left-footed shot, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist"
DFB-Pokal,First Round,2025-08-15,4623576,77,Substitutions,SG Sonnenhof Großaspach,2589,392155,546030.0,,", Tactical"
DFB-Pokal,First Round,2025-08-15,4623576,78,Substitutions,Bayer 04 Leverkusen,15,242086,1364454.0,,", Tactical"
DFB-Pokal,First Round,2025-08-15,4623576,82,Cards,SG Sonnenhof Großaspach,2589,512023,,,"Red card  , Serious foul"
DFB-Pokal,First Round,2025-08-15,4623576,84,Goals,Bayer 04 Leverkusen,15,1364454,,261504.0,", Right-footed shot, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist"
DFB-Pokal,First Round,2025-08-15,4623576,85,Substitutions,Bayer 04 Leverkusen,15,905011,1131924.0,,", Tactical"
DFB-Pokal,First Round,2025-08-15,4623576,87,Goals,Bayer 04 Leverkusen,15,193082,,1364454.0,", Penalty, 1. Tournament Goal Assist: , Penalty: Fouled player"
DFB-Pokal,First Round,2025-08-15,4623576,88,Substitutions,SG Sonnenhof Großaspach,2589,284061,528222.0,,", Tactical"
DFB-Pokal,First Round,2025-08-15,4623576,88,Substitutions,SG Sonnenhof Großaspach,2589,532341,408573.0,,", Tactical"
DFB-Pokal,First Round,2025-08-15,4623577,35,Cards,1.FC Saarbrücken,1,85960,,,"1. Yellow card  , Foul"
DFB-Pokal,First Round,2025-08-15,4623577,43,Goals,1.FC Magdeburg,187,377729,,481091.0,", Counter attack goal, 1. Tournament Goal Assist: , 1. Tournament Assist"
DFB-Pokal,First Round,2025-08-15,4623577,45,Goals,1.FC Magdeburg,187,503291,,527270.0,", Left-footed shot, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist"
DFB-Pokal,First Round,2025-08-15,4623577,59,Goals,1.FC Magdeburg,187,503291,,161072.0,", Left-footed shot, 2. Tournament Goal Assist: , Pass, 1. Tournament Assist"
DFB-Pokal,First Round,2025-08-15,4623577,61,Substitutions,1.FC Magdeburg,187,481091,826795.0,,", Tactical"
DFB-Pokal,First Round,2025-08-15,4623577,61,Substitutions,1.FC Magdeburg,187,527270,498171.0,,", Tactical"
DFB-Pokal,First Round,2025-08-15,4623577,63,Substitutions,1.FC Saarbrücken,1,85960,196146.0,,", Tactical"
DFB-Pokal,First Round,2025-08-15,4623577,63,Substitutions,1.FC Saarbrücken,1,191359,662808.0,,", Tactical"
DFB-Pokal,First Round,2025-08-15,4623577,67,Goals,1.FC Saarbrücken,1,588747,,284058.0,", Right-footed shot, 1. Tournament Goal Assist: , 1. Tournament Assist"
DFB-Pokal,First Round,2025-08-15,4623577,69,Cards,1.FC Saarbrücken,1,93753,,,"1. Yellow card  , Foul"
DFB-Pokal,First Round,2025-08-15,4623577,71,Substitutions,1.FC Magdeburg,187,161072,696028.0,,", Tactical"
DFB-Pokal,First Round,2025-08-15,4623577,71,Substitutions,1.FC Magdeburg,187,503291,717465.0,,", Tactical"
DFB-Pokal,First Round,2025-08-15,4623577,77,Substitutions,1.FC Saarbrücken,1,588747,187496.0,,", Tactical"
DFB-Pokal,First Round,2025-08-15,4623577,81,Cards,1.FC Magdeburg,187,238722,,,"1. Yellow card  , Time wasting"
DFB-Pokal,First Round,2025-08-15,4623577,82,Substitutions,1.FC Saarbrücken,1,397677,152431.0,,", Tactical"
DFB-Pokal,First Round,2025-08-15,4623577,88,Substitutions,1.FC Magdeburg,187,333859,151583.0,,", Tactical"
DFB-Pokal,First Round,2025-08-15,4623577,89,Cards,1.FC Saarbrücken,1,152431,,,"1. Yellow card  , Foul"
DFB-Pokal,First Round,2025-08-17,4623578,65,Substitutions,1. FC Lokomotive Leipzig,497,585761,568662.0,,", Tactical"
DFB-Pokal,First Round,2025-08-17,4623578,65,Substitutions,1. FC Lokomotive Leipzig,497,598136,528245.0,,", Tactical"
DFB-Pokal,First Round,2025-08-17,4623578,69,Substitutions,FC Schalke 04,33,282349,1103940.0,,", Tactical"
DFB-Pokal,First Round,2025-08-17,4623578,69,Substitutions,FC Schalke 04,33,802560,327862.0,,", Tactical"
DFB-Pokal,First Round,2025-08-17,4623578,78,Substitutions,1. FC Lokomotive Leipzig,497,237144,107267.0,,", Tactical"
DFB-Pokal,First Round,2025-08-17,4623578,80,Substitutions,FC Schalke 04,33,292812,969376.0,,", Tactical"
DFB-Pokal,First Round,2025-08-17,4623578,80,Substitutions,FC Schalke 04,33,920946,477109.0,,", Tactical"
DFB-Pokal,First Round,2025-08-17,4623578,90,Substitutions,FC Schalke 04,33,119557,410870.0,,", Tactical"
DFB-Pokal,First Round,2025-08-17,4623578,96,Substitutions,1. FC Lokomotive Leipzig,497,195611,381133.0,,", Tactical"
DFB-Pokal,First Round,2025-08-17,4623578,105,Substitutions,1. FC Lokomotive Leipzig,497,309398,596999.0,,", Tactical"
DFB-Pokal,First Round,2025-08-17,4623578,107,Goals,FC Schalke 04,33,477109,,422051.0,", Left-footed shot, 1. Tournament Goal Assist: , 1. Tournament Assist"
DFB-Pokal,First Round,2025-08-17,4623578,112,Cards,FC Schalke 04,33,919703,,,"1. Yellow card  , Foul"
DFB-Pokal,First Round,2025-08-17,4623578,115,Cards,1. FC Lokomotive Leipzig,497,107267,,,"1. Yellow card  , Foul"
DFB-Pokal,First Round,2025-08-17,4623578,116,Cards,1. FC Lokomotive Leipzig,497,213947,,,1. Yellow card
DFB-Pokal,First Round,2025-08-17,4623578,116,Cards,FC Schalke 04,33,422051,,,1. Yellow card
DFB-Pokal,First Round,2025-08-16,4623579,9,Goals,1.FC Heidenheim 1846,2036,804219,,744728.0,", Right-footed shot, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist"
DFB-Pokal,First Round,2025-08-16,4623579,34,Goals,1.FC Heidenheim 1846,2036,283497,,,", Left-footed shot, 1. Tournament Goal"
DFB-Pokal,First Round,2025-08-16,4623579,35,Cards,1.FC Heidenheim 1846,2036,744728,,,"1. Yellow card  , Foul"
DFB-Pokal,First Round,2025-08-16,4623579,46,Substitutions,1.FC Heidenheim 1846,2036,283497,192169.0,,", Tactical"
DFB-Pokal,First Round,2025-08-16,4623579,46,Substitutions,Bahlinger SC,1193,329365,606552.0,,", Tactical"
DFB-Pokal,First Round,2025-08-16,4623579,46,Substitutions,Bahlinger SC,1193,385185,631843.0,,", Tactical"
DFB-Pokal,First Round,2025-08-16,4623579,52,Cards,1.FC Heidenheim 1846,2036,337092,,,"1. Yellow card  , Foul"
DFB-Pokal,First Round,2025-08-16,4623579,61,Goals,1.FC Heidenheim 1846,2036,804219,,251302.0,", Right-footed shot, 2. Tournament Goal Assist: , Pass, 1. Tournament Assist"
DFB-Pokal,First Round,2025-08-16,4623579,65,Substitutions,1.FC Heidenheim 1846,2036,251302,809498.0,,", Tactical"
DFB-Pokal,First Round,2025-08-16,4623579,65,Substitutions,1.FC Heidenheim 1846,2036,337092,545332.0,,", Tactical"
DFB-Pokal,First Round,2025-08-16,4623579,66,Substitutions,Bahlinger SC,1193,230809,714488.0,,", Tactical"
DFB-Pokal,First Round,2025-08-16,4623579,66,Substitutions,Bahlinger SC,1193,485545,499347.0,,", Tactical"
DFB-Pokal,First Round,2025-08-16,4623579,66,Substitutions,Bahlinger SC,1193,798419,451241.0,,", Tactical"
DFB-Pokal,First Round,2025-08-16,4623579,75,Substitutions,1.FC Heidenheim 1846,2036,744728,117478.0,,", Tactical"
DFB-Pokal,First Round,2025-08-16,4623579,77,Goals,1.FC Heidenheim 1846,2036,545332,,,", Left-footed shot, 1. Tournament Goal"
DFB-Pokal,First Round,2025-08-16,4623579,82,Substitutions,1.FC Heidenheim 1846,2036,804219,1153628.0,,", Tactical"
DFB-Pokal,First Round,2025-08-16,4623579,83,Goals,1.FC Heidenheim 1846,2036,307183,,545332.0,", Right-footed shot, 1. Tournament Goal Assist: , Cross, 1. Tournament Assist"
DFB-Pokal,First Round,2025-08-16,4623580,22,Cards,TSG 1899 Hoffenheim,533,415035,,,"1. Yellow card  , Foul"
DFB-Pokal,First Round,2025-08-16,4623580,37,Goals,TSG 1899 Hoffenheim,533,412953,,524290.0,", Left-footed shot, 1. Tournament Goal Assist: , 1. Tournament Assist"
DFB-Pokal,First Round,2025-08-16,4623580,60,Cards,FC Hansa Rostock,30,459022,,,"1. Yellow card  , Foul"
DFB-Pokal,First Round,2025-08-16,4623580,62,Substitutions,FC Hansa Rostock,30,159258,548026.0,,", Tactical"
DFB-Pokal,First Round,2025-08-16,4623580,62,Substitutions,FC Hansa Rostock,30,168186,605222.0,,", Tactical"
DFB-Pokal,First Round,2025-08-16,4623580,66,Substitutions,TSG 1899 Hoffenheim,533,553285,923595.0,,", Tactical"
DFB-Pokal,First Round,2025-08-16,4623580,71,Goals,TSG 1899 Hoffenheim,533,923595,,46580.0,", Right-footed shot, 1. Tournament Goal Assist: , Cross, 1. Tournament Assist"
DFB-Pokal,First Round,2025-08-16,4623580,74,Substitutions,FC Hansa Rostock,30,404267,395674.0,,", Tactical"
DFB-Pokal,First Round,2025-08-16,4623580,74,Substitutions,FC Hansa Rostock,30,820973,342968.0,,", Tactical"
DFB-Pokal,First Round,2025-08-16,4623580,79,Substitutions,TSG 1899 Hoffenheim,533,46580,789898.0,,", Tactical"
DFB-Pokal,First Round,2025-08-16,4623580,79,Substitutions,TSG 1899 Hoffenheim,533,1067904,434116.0,,", Tactical"
DFB-Pokal,First Round,2025-08-16,4623580,83,Goals,TSG 1899 Hoffenheim,533,524290,,412953.0,", Right-footed shot, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist"
DFB-Pokal,First Round,2025-08-16,4623580,86,Goals,TSG 1899 Hoffenheim,533,923595,,789898.0,", Header, 2. Tournament Goal Assist: , Corner, 1. Tournament Assist"
DFB-Pokal,First Round,2025-08-16,4623580,87,Substitutions,TSG 1899 Hoffenheim,533,524290,569031.0,,", Tactical"
DFB-Pokal,First Round,2025-08-16,4623580,87,Substitutions,TSG 1899 Hoffenheim,533,620217,875332.0,,", Tactical"
DFB-Pokal,First Round,2025-08-16,4623580,90,Substitutions,FC Hansa Rostock,30,459022,730408.0,,", Tactical"
DFB-Pokal,First Round,2025-08-17,4623581,36,Cards,Blau-Weiß Lohne,4883,139278,,,"1. Yellow card  , Foul"
DFB-Pokal,First Round,2025-08-17,4623581,58,Goals,SpVgg Greuther Fürth,65,490581,,230810.0,", Right-footed shot, 1. Tournament Goal Assist: , Shot on goal, 1. Tournament Assist"
DFB-Pokal,First Round,2025-08-17,4623581,64,Substitutions,Blau-Weiß Lohne,4883,591706,158345.0,,", Tactical"
DFB-Pokal,First Round,2025-08-17,4623581,69,Substitutions,Blau-Weiß Lohne,4883,93853,292032.0,,", Tactical"
DFB-Pokal,First Round,2025-08-17,4623581,69,Substitutions,SpVgg Greuther Fürth,65,161204,511246.0,,", Tactical"
DFB-Pokal,First Round,2025-08-17,4623581,69,Substitutions,SpVgg Greuther Fürth,65,230810,930377.0,,", Tactical"
DFB-Pokal,First Round,2025-08-17,4623581,69,Substitutions,Blau-Weiß Lohne,4883,333856,617553.0,,", Tactical"
DFB-Pokal,First Round,2025-08-17,4623581,75,Substitutions,SpVgg Greuther Fürth,65,211671,807463.0,,", Injury"
DFB-Pokal,First Round,2025-08-17,4623581,78,Substitutions,Blau-Weiß Lohne,4883,345778,1047043.0,,", Tactical"
DFB-Pokal,First Round,2025-08-17,4623581,78,Substitutions,Blau-Weiß Lohne,4883,350532,735710.0,,", Tactical"
DFB-Pokal,First Round,2025-08-17,4623581,81,Cards,Blau-Weiß Lohne,4883,431597,,,"Yellow card  , Foul"
DFB-Pokal,First Round,2025-08-17,4623581,83,Cards,Blau-Weiß Lohne,4883,431597,,,"Second yellow  , Repeated Foul"
DFB-Pokal,First Round,2025-08-17,4623581,84,Goals,SpVgg Greuther Fürth,65,685487,,511246.0,", Header, 1. Tournament Goal Assist: , Free kick, 1. Tournament Assist"
DFB-Pokal,First Round,2025-08-17,4623581,86,Substitutions,SpVgg Greuther Fürth,65,171209,159239.0,,", Tactical"
DFB-Pokal,First Round,2025-08-17,4623581,86,Substitutions,SpVgg Greuther Fürth,65,490581,654724.0,,", Tactical"
DFB-Pokal,First Round,2025-08-17,4623581,90,Cards,Blau-Weiß Lohne,4883,520716,,,"Red card  , Serious foul"
DFB-Pokal,First Round,2025-08-16,4623582,3,Goals,SV Sandhausen,254,809371,,,", Right-footed shot, 1. Tournament Goal"
DFB-Pokal,First Round,2025-08-16,4623582,6,Goals,RB Leipzig,23826,1390649,,93740.0,", Right-footed shot, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist"
DFB-Pokal,First Round,2025-08-16,4623582,18,Goals,SV Sandhausen,254,406612,,624063.0,", Left-footed shot, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist"
DFB-Pokal,First Round,2025-08-16,4623582,23,Goals,RB Leipzig,23826,93740,,566931.0,", Header, 1. Tournament Goal Assist: , Cross, 1. Tournament Assist"
DFB-Pokal,First Round,2025-08-16,4623582,29,Cards,SV Sandhausen,254,196822,,,"1. Yellow card  , Foul"
DFB-Pokal,First Round,2025-08-16,4623582,43,Substitutions,SV Sandhausen,254,196822,596902.0,,", Tactical"
DFB-Pokal,First Round,2025-08-16,4623582,62,Substitutions,RB Leipzig,23826,223979,865682.0,,", Tactical"
DFB-Pokal,First Round,2025-08-16,4623582,62,Substitutions,RB Leipzig,23826,894914,565424.0,,", Tactical"
DFB-Pokal,First Round,2025-08-16,4623582,63,Substitutions,SV Sandhausen,254,908682,685454.0,,", Tactical"
DFB-Pokal,First Round,2025-08-16,4623582,64,Substitutions,SV Sandhausen,254,795764,312378.0,,", Tactical"
DFB-Pokal,First Round,2025-08-16,4623582,79,Goals,RB Leipzig,23826,865682,,618472.0,", Header, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist"
DFB-Pokal,First Round,2025-08-16,4623582,82,Cards,SV Sandhausen,254,337025,,,"1. Yellow card  , Foul"
DFB-Pokal,First Round,2025-08-16,4623582,85,Substitutions,RB Leipzig,23826,1390649,897424.0,,", Tactical"
DFB-Pokal,First Round,2025-08-16,4623582,86,Substitutions,RB Leipzig,23826,368887,324278.0,,", Tactical"
DFB-Pokal,First Round,2025-08-16,4623582,86,Substitutions,SV Sandhausen,254,406612,1289525.0,,", Tactical"
DFB-Pokal,First Round,2025-08-16,4623582,87,Substitutions,SV Sandhausen,254,337025,478423.0,,", Tactical"
DFB-Pokal,First Round,2025-08-16,4623582,90,Cards,RB Leipzig,23826,566931,,,1. Yellow card
DFB-Pokal,First Round,2025-08-16,4623582,90,Goals,RB Leipzig,23826,566931,,897424.0,", Right-footed shot, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist"
DFB-Pokal,First Round,2025-08-16,4623582,90,Substitutions,RB Leipzig,23826,618472,787912.0,,", Tactical"
DFB-Pokal,First Round,2025-08-16,4623583,12,Goals,FC Energie Cottbus,25,192266,,291537.0,", Counter attack goal, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist"
DFB-Pokal,First Round,2025-08-16,4623583,27,Cards,Hannover 96,42,280581,,,"1. Yellow card  , Foul"
DFB-Pokal,First Round,2025-08-16,4623583,33,Cards,Hannover 96,42,1107265,,,"1. Yellow card  , Foul"
DFB-Pokal,First Round,2025-08-16,4623583,46,Substitutions,Hannover 96,42,216422,392157.0,,", Tactical"
DFB-Pokal,First Round,2025-08-16,4623583,46,Substitutions,Hannover 96,42,501794,602781.0,,", Tactical"
DFB-Pokal,First Round,2025-08-16,4623583,67,Substitutions,FC Energie Cottbus,25,227085,815030.0,,", Tactical"
DFB-Pokal,First Round,2025-08-16,4623583,67,Substitutions,FC Energie Cottbus,25,453861,679013.0,,", Tactical"
DFB-Pokal,First Round,2025-08-16,4623583,70,Cards,FC Energie Cottbus,25,434659,,,"1. Yellow card  , Foul"
DFB-Pokal,First Round,2025-08-16,4623583,71,Substitutions,Hannover 96,42,331362,322990.0,,", Tactical"
DFB-Pokal,First Round,2025-08-16,4623583,75,Cards,FC Energie Cottbus,25,119032,,,"1. Yellow card  , Foul"
DFB-Pokal,First Round,2025-08-16,4623583,75,Cards,Hannover 96,42,904974,,,1. Yellow card
DFB-Pokal,First Round,2025-08-16,4623583,77,Substitutions,FC Energie Cottbus,25,291537,696026.0,,", Tactical"
DFB-Pokal,First Round,2025-08-16,4623583,81,Cards,FC Energie Cottbus,25,815030,,,"1. Yellow card  , Foul"
DFB-Pokal,First Round,2025-08-16,4623583,84,Cards,FC Energie Cottbus,25,215761,,,"1. Yellow card  , Time wasting"
DFB-Pokal,First Round,2025-08-17,4623584,24,Goals,Holstein Kiel,269,683812,,1027770.0,", Left-footed shot, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist"
DFB-Pokal,First Round,2025-08-17,4623584,27,Cards,Holstein Kiel,269,651735,,,"1. Yellow card  , Foul"
DFB-Pokal,First Round,2025-08-17,4623584,31,Cards,FC 08 Homburg,459,309402,,,"1. Yellow card  , Foul"
DFB-Pokal,First Round,2025-08-17,4623584,67,Substitutions,Holstein Kiel,269,651735,79612.0,,", Tactical"
DFB-Pokal,First Round,2025-08-17,4623584,67,Substitutions,Holstein Kiel,269,806073,241307.0,,", Tactical"
DFB-Pokal,First Round,2025-08-17,4623584,68,Substitutions,Holstein Kiel,269,296428,531637.0,,", Injury"
DFB-Pokal,First Round,2025-08-17,4623584,72,Substitutions,FC 08 Homburg,459,278569,351242.0,,", Tactical"
DFB-Pokal,First Round,2025-08-17,4623584,72,Substitutions,FC 08 Homburg,459,675923,829275.0,,", Tactical"
DFB-Pokal,First Round,2025-08-17,4623584,83,Substitutions,FC 08 Homburg,459,604580,317749.0,,", Tactical"
DFB-Pokal,First Round,2025-08-17,4623584,83,Substitutions,FC 08 Homburg,459,914314,251341.0,,", Injury"
DFB-Pokal,First Round,2025-08-17,4623584,85,Substitutions,Holstein Kiel,269,93827,633454.0,,", Tactical"
DFB-Pokal,First Round,2025-08-17,4623584,90,Cards,FC 08 Homburg,459,170523,,,"1. Yellow card  , Foul"
DFB-Pokal,First Round,2025-08-17,4623584,90,Cards,Holstein Kiel,269,225043,,,"1. Yellow card  , Foul"
DFB-Pokal,First Round,2025-08-17,4623584,90,Goals,Holstein Kiel,269,633454,,79612.0,", Left-footed shot, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist"
DFB-Pokal,First Round,2025-08-17,4623584,90,Cards,Holstein Kiel,269,1027770,,,"1. Yellow card  , Time wasting"
DFB-Pokal,First Round,2025-08-17,4623584,90,Substitutions,Holstein Kiel,269,1027770,802513.0,,", Tactical"
DFB-Pokal,First Round,2025-08-17,4623585,30,Cards,1.FC Köln,3,335103,,,"1. Yellow card  , Foul"
DFB-Pokal,First Round,2025-08-17,4623585,66,Goals,SSV Jahn Regensburg,109,653186,,184204.0,", Right-footed shot, 1. Tournament Goal Assist: , Pass, 1. Tournament Assist"
DFB-Pokal,First Round,2025-08-17,4623585,68,Substitutions,1.FC Köln,3,335103,472249.0,,", Tactical"
DFB-Pokal,First Round,2025-08-17,4623585,68,Substitutions,1.FC Köln,3,615350,623773.0,,", Tactical"
DFB-Pokal,First Round,2025-08-17,4623585,75,Substitutions,1.FC Köln,3,116088,1168219.0,,", Tactical"
DFB-Pokal,First Round,2025-08-17,4623585,75,Substitutions,1.FC Köln,3,196095,416380.0,,", Tactical"
