competizione,turno,data,squadra,club_id,nome_diretta,player_id,metodo,gruppo,numero,ruolo,id_diretta,game_id
Coppa Italia,1/16 FINALE,2025-09-23,Milan,5,Gabbia M.,323167,nome,Panchina,46.0,,fV3kxprh,4709224.0
Coppa Italia,1/16 FINALE,2025-09-23,Milan,5,Modric L.,27992,nome,Panchina,14.0,,fV3kxprh,4709224.0
Coppa Italia,1/16 FINALE,2025-09-23,Milan,5,Odogu D.,897423,nome,Panchina,27.0,,fV3kxprh,4709224.0
Coppa Italia,1/16 FINALE,2025-09-23,Milan,5,Pulisic C.,315779,nome,Panchina,11.0,,fV3kxprh,4709224.0
Coppa Italia,1/16 FINALE,2025-09-23,Milan,5,Terracciano P.,96254,nome,Panchina,1.0,Portiere,fV3kxprh,4709224.0
Coppa Italia,1/16 FINALE,2025-09-23,Milan,5,Torriani L.,939745,nome,Panchina,96.0,Portiere,fV3kxprh,4709224.0
Coppa Italia,1/16 FINALE,2025-09-23,Lecce,1005,Fruchtl C.,336307,nome,Titolare,1.0,Portiere,fV3kxprh,4709224.0
Coppa Italia,1/16 FINALE,2025-09-23,Lecce,1005,Veiga D.,728485,nome,Titolare,17.0,,fV3kxprh,4709224.0
Coppa Italia,1/16 FINALE,2025-09-23,Lecce,1005,Siebert J.,604113,nome,Titolare,5.0,,fV3kxprh,4709224.0
Coppa Italia,1/16 FINALE,2025-09-23,Lecce,1005,Tiago Gabriel,1112449,nome,Titolare,44.0,,fV3kxprh,4709224.0
Coppa Italia,1/16 FINALE,2025-09-23,Lecce,1005,Ndaba C.,433329,nome,Titolare,3.0,,fV3kxprh,4709224.0
Coppa Italia,1/16 FINALE,2025-09-23,Lecce,1005,Tete Morente,339816,nome,Titolare,7.0,,fV3kxprh,4709224.0
Coppa Italia,1/16 FINALE,2025-09-23,Lecce,1005,Kaba M.,911328,nome,Titolare,77.0,,fV3kxprh,4709224.0
Coppa Italia,1/16 FINALE,2025-09-23,Lecce,1005,Berisha M.,583046,nome,Titolare,10.0,Capitano,fV3kxprh,4709224.0
Coppa Italia,1/16 FINALE,2025-09-23,Lecce,1005,Helgason T. J.,488996,nome,Titolare,14.0,,fV3kxprh,4709224.0
Coppa Italia,1/16 FINALE,2025-09-23,Lecce,1005,Ndri K.,649490,nome,Titolare,11.0,,fV3kxprh,4709224.0
Coppa Italia,1/16 FINALE,2025-09-23,Lecce,1005,Camarda F.,1058368,nome,Titolare,22.0,,fV3kxprh,4709224.0
Coppa Italia,1/16 FINALE,2025-09-23,Lecce,1005,Coulibaly L.,386552,nome,Panchina,29.0,,fV3kxprh,4709224.0
Coppa Italia,1/16 FINALE,2025-09-23,Lecce,1005,Falcone W.,238537,nome,Panchina,30.0,Portiere,fV3kxprh,4709224.0
Coppa Italia,1/16 FINALE,2025-09-23,Lecce,1005,Gallo A.,392516,nome,Panchina,25.0,,fV3kxprh,4709224.0
Coppa Italia,1/16 FINALE,2025-09-23,Lecce,1005,Gaspar K.,836441,eliminazione,Panchina,4.0,,fV3kxprh,4709224.0
Coppa Italia,1/16 FINALE,2025-09-23,Lecce,1005,Gorter O.,748679,nome,Panchina,28.0,,fV3kxprh,4709224.0
Coppa Italia,1/16 FINALE,2025-09-23,Lecce,1005,Kouassi C.,1057563,nome,Panchina,21.0,,fV3kxprh,4709224.0
Coppa Italia,1/16 FINALE,2025-09-23,Lecce,1005,Kovac N.,866607,nome,Panchina,80.0,,fV3kxprh,4709224.0
Coppa Italia,1/16 FINALE,2025-09-23,Lecce,1005,Pierotti S.,674806,nome,Panchina,50.0,,fV3kxprh,4709224.0
Coppa Italia,1/16 FINALE,2025-09-23,Lecce,1005,Ramadani Y.,442703,nome,Panchina,20.0,,fV3kxprh,4709224.0
Coppa Italia,1/16 FINALE,2025-09-23,Lecce,1005,Sala A.,582664,nome,Panchina,6.0,,fV3kxprh,4709224.0
Coppa Italia,1/16 FINALE,2025-09-23,Lecce,1005,Samooja J.,712911,nome,Panchina,32.0,Portiere,fV3kxprh,4709224.0
Coppa Italia,1/16 FINALE,2025-09-23,Lecce,1005,Stulic N.,595650,nome,Panchina,9.0,,fV3kxprh,4709224.0
Coppa Italia,1/16 FINALE,2025-09-23,Udinese,410,Sava R.,568617,nome,Titolare,90.0,Portiere,EuYVB1Pb,4709641.0
Coppa Italia,1/16 FINALE,2025-09-23,Udinese,410,Palma M.,1058354,nome,Titolare,16.0,,EuYVB1Pb,4709641.0
Coppa Italia,1/16 FINALE,2025-09-23,Udinese,410,Kabasele C.,81512,nome,Titolare,27.0,,EuYVB1Pb,4709641.0
Coppa Italia,1/16 FINALE,2025-09-23,Udinese,410,Solet O.,463665,nome,Titolare,28.0,,EuYVB1Pb,4709641.0
Coppa Italia,1/16 FINALE,2025-09-23,Udinese,410,Zanoli A.,397225,nome,Titolare,59.0,,EuYVB1Pb,4709641.0
Coppa Italia,1/16 FINALE,2025-09-23,Udinese,410,Piotrowski J.,377243,nome,Titolare,24.0,,EuYVB1Pb,4709641.0
Coppa Italia,1/16 FINALE,2025-09-23,Udinese,410,Karlstrom J.,222855,nome,Titolare,8.0,Capitano,EuYVB1Pb,4709641.0
Coppa Italia,1/16 FINALE,2025-09-23,Udinese,410,Miller L.,924857,nome,Titolare,38.0,,EuYVB1Pb,4709641.0
Coppa Italia,1/16 FINALE,2025-09-23,Udinese,410,Kamara H.,290017,nome,Titolare,11.0,,EuYVB1Pb,4709641.0
Coppa Italia,1/16 FINALE,2025-09-23,Udinese,410,Zaniolo N.,392085,nome,Titolare,10.0,,EuYVB1Pb,4709641.0
Coppa Italia,1/16 FINALE,2025-09-23,Udinese,410,Buksa A.,267160,nome,Titolare,18.0,,EuYVB1Pb,4709641.0
Coppa Italia,1/16 FINALE,2025-09-23,Udinese,410,Atta A.,855308,nome,Panchina,14.0,,EuYVB1Pb,4709641.0
Coppa Italia,1/16 FINALE,2025-09-23,Udinese,410,Bertola N.,632831,nome,Panchina,13.0,,EuYVB1Pb,4709641.0
Coppa Italia,1/16 FINALE,2025-09-23,Udinese,410,Camara A.,1210116,nome,Panchina,29.0,,EuYVB1Pb,4709641.0
Coppa Italia,1/16 FINALE,2025-09-23,Udinese,410,Davis K.,412660,nome,Panchina,9.0,,EuYVB1Pb,4709641.0
Coppa Italia,1/16 FINALE,2025-09-23,Udinese,410,Ehizibue K.,272812,nome,Panchina,19.0,,EuYVB1Pb,4709641.0
Coppa Italia,1/16 FINALE,2025-09-23,Udinese,410,Ekkelenkamp J.,361068,nome,Panchina,32.0,,EuYVB1Pb,4709641.0
Coppa Italia,1/16 FINALE,2025-09-23,Udinese,410,Goglichidze S.,906160,nome,Panchina,2.0,,EuYVB1Pb,4709641.0
Coppa Italia,1/16 FINALE,2025-09-23,Udinese,410,Gueye I.,1178488,nome,Panchina,7.0,,EuYVB1Pb,4709641.0
Coppa Italia,1/16 FINALE,2025-09-23,Udinese,410,Kristensen T.,698259,nome,Panchina,31.0,,EuYVB1Pb,4709641.0
Coppa Italia,1/16 FINALE,2025-09-23,Udinese,410,Lovric S.,268429,nome,Panchina,4.0,,EuYVB1Pb,4709641.0
Coppa Italia,1/16 FINALE,2025-09-23,Udinese,410,Modesto R.,671799,nome,Panchina,77.0,,EuYVB1Pb,4709641.0
Coppa Italia,1/16 FINALE,2025-09-23,Udinese,410,Nunziante A.,956588,nome,Panchina,1.0,Portiere,EuYVB1Pb,4709641.0
Coppa Italia,1/16 FINALE,2025-09-23,Udinese,410,Venuti G.,1234783,nome,Panchina,41.0,Portiere,EuYVB1Pb,4709641.0
Coppa Italia,1/16 FINALE,2025-09-23,Udinese,410,Zarraga O.,524010,nome,Panchina,6.0,,EuYVB1Pb,4709641.0
Coppa Italia,1/16 FINALE,2025-09-23,Udinese,410,Zemura J.,633530,nome,Panchina,33.0,,EuYVB1Pb,4709641.0
Coppa Italia,1/16 FINALE,2025-09-23,Palermo,458,Joronen J.,131758,nome,Titolare,66.0,Portiere,EuYVB1Pb,4709641.0
Coppa Italia,1/16 FINALE,2025-09-23,Palermo,458,Pierozzi N.,534084,nome,Titolare,27.0,,EuYVB1Pb,4709641.0
Coppa Italia,1/16 FINALE,2025-09-23,Palermo,458,Peda P.,555113,nome,Titolare,29.0,,EuYVB1Pb,4709641.0
Coppa Italia,1/16 FINALE,2025-09-23,Palermo,458,Veroli D.,705097,nome,Titolare,72.0,,EuYVB1Pb,4709641.0
Coppa Italia,1/16 FINALE,2025-09-23,Palermo,458,Gyasi E.,241076,nome,Titolare,11.0,,EuYVB1Pb,4709641.0
Coppa Italia,1/16 FINALE,2025-09-23,Palermo,458,Gomes C.,395239,nome,Titolare,6.0,Capitano,EuYVB1Pb,4709641.0
Coppa Italia,1/16 FINALE,2025-09-23,Palermo,458,Blin A.,236041,nome,Titolare,28.0,,EuYVB1Pb,4709641.0
Coppa Italia,1/16 FINALE,2025-09-23,Palermo,458,Giovane S.,567470,nome,Titolare,17.0,,EuYVB1Pb,4709641.0
Coppa Italia,1/16 FINALE,2025-09-23,Palermo,458,Le Douaron J.,737781,nome,Titolare,21.0,,EuYVB1Pb,4709641.0
Coppa Italia,1/16 FINALE,2025-09-23,Palermo,458,Vasic A.,615897,nome,Titolare,14.0,,EuYVB1Pb,4709641.0
Coppa Italia,1/16 FINALE,2025-09-23,Palermo,458,Corona G.,909894,nome,Titolare,31.0,,EuYVB1Pb,4709641.0
Coppa Italia,1/16 FINALE,2025-09-23,Palermo,458,Augello T.,284595,nome,Panchina,3.0,,EuYVB1Pb,4709641.0
Coppa Italia,1/16 FINALE,2025-09-23,Palermo,458,Avella M.,457859,nome,Panchina,30.0,Portiere,EuYVB1Pb,4709641.0
Coppa Italia,1/16 FINALE,2025-09-23,Palermo,458,Avena P.,1110471,nome,Panchina,18.0,,EuYVB1Pb,4709641.0
Coppa Italia,1/16 FINALE,2025-09-23,Palermo,458,Brunori M.,188889,nome,Panchina,9.0,,EuYVB1Pb,4709641.0
Coppa Italia,1/16 FINALE,2025-09-23,Palermo,458,Ceccaroni P.,239099,nome,Panchina,32.0,,EuYVB1Pb,4709641.0
Coppa Italia,1/16 FINALE,2025-09-23,Palermo,458,Nicolosi E.,937630,nome,Panchina,15.0,,EuYVB1Pb,4709641.0
Coppa Italia,1/16 FINALE,2025-09-23,Palermo,458,Palumbo A.,287863,nome,Panchina,5.0,,EuYVB1Pb,4709641.0
Coppa Italia,1/16 FINALE,2025-09-23,Palermo,458,Pizzuto S.,1460381,nome,Panchina,77.0,Portiere,EuYVB1Pb,4709641.0
Coppa Italia,1/16 FINALE,2025-09-23,Palermo,458,Pohjanpalo J.,173491,nome,Panchina,20.0,,EuYVB1Pb,4709641.0
Coppa Italia,1/16 FINALE,2025-09-23,Palermo,458,Ranocchia F.,489611,nome,Panchina,10.0,,EuYVB1Pb,4709641.0
Coppa Italia,1/16 FINALE,2025-09-23,Palermo,458,Segre J.,373899,nome,Panchina,8.0,,EuYVB1Pb,4709641.0
Coppa Italia,1/16 FINALE,2025-09-23,Cagliari,1390,Ciocci G.,535740,nome,Titolare,24.0,Portiere,Ays5Z1Hl,4709227.0
Coppa Italia,1/16 FINALE,2025-09-23,Cagliari,1390,Zappa G.,392569,nome,Titolare,28.0,Capitano,Ays5Z1Hl,4709227.0
Coppa Italia,1/16 FINALE,2025-09-23,Cagliari,1390,Pedro J.,406151,eliminazione,Titolare,32.0,,Ays5Z1Hl,4709227.0
Coppa Italia,1/16 FINALE,2025-09-23,Cagliari,1390,Luperto S.,278531,nome,Titolare,6.0,,Ays5Z1Hl,4709227.0
