season,team,date,competition,home_away,opponent
2324,Lille,2023-11-26,Ligue 1,A,Lyon
2324,Lorient,2023-11-26,Ligue 1,H,Metz
2324,Lyon,2023-11-26,Ligue 1,H,Lille
2324,Metz,2023-11-26,Ligue 1,A,Lorient
2324,Montpellier,2023-11-26,Ligue 1,H,Brest
2324,Nantes,2023-11-26,Ligue 1,H,Le Havre
2324,Nice,2023-11-26,Ligue 1,H,Toulouse
2324,Reims,2023-11-26,Ligue 1,A,Rennes
2324,Rennes,2023-11-26,Ligue 1,H,Reims
2324,Toulouse,2023-11-26,Ligue 1,A,Nice
2324,Angers,2023-11-27,Ligue 2,H,Caen
2324,Caen,2023-11-27,Ligue 2,A,Angers
2324,Paris SG,2023-11-28,Champions League,H,Newcastle
2324,Clermont,2023-11-29,Ligue 1,A,Montpellier
2324,Lens,2023-11-29,Champions League,A,Arsenal
2324,Montpellier,2023-11-29,Ligue 1,H,Clermont
2324,Lille,2023-11-30,Conference League,A,Olimpija Ljubljana
2324,Marseille,2023-11-30,Europa League,H,AFC Ajax
2324,Rennes,2023-11-30,Europa League,A,Maccabi Haifa
2324,Toulouse,2023-11-30,Europa League,H,Union Saint-Gilloise
2324,Reims,2023-12-01,Ligue 1,H,Strasbourg
2324,Strasbourg,2023-12-01,Ligue 1,A,Reims
2324,Ajaccio,2023-12-02,Ligue 2,H,Angers
2324,Amiens,2023-12-02,Ligue 2,H,St Etienne
2324,Angers,2023-12-02,Ligue 2,A,Ajaccio
2324,Auxerre,2023-12-02,Ligue 2,H,US Quevilly-Rouen
2324,Bordeaux,2023-12-02,Ligue 2,H,Troyes
2324,Caen,2023-12-02,Ligue 2,H,SC Bastia
2324,Guingamp,2023-12-02,Ligue 2,H,Paris FC
2324,Lens,2023-12-02,Ligue 1,H,Lyon
2324,Lyon,2023-12-02,Ligue 1,A,Lens
2324,Nantes,2023-12-02,Ligue 1,H,Nice
2324,Nice,2023-12-02,Ligue 1,A,Nantes
2324,Paris FC,2023-12-02,Ligue 2,A,Guingamp
2324,St Etienne,2023-12-02,Ligue 2,A,Amiens
2324,Troyes,2023-12-02,Ligue 2,A,Bordeaux
2324,Brest,2023-12-03,Ligue 1,H,Clermont
2324,Clermont,2023-12-03,Ligue 1,A,Brest
2324,Le Havre,2023-12-03,Ligue 1,H,Paris SG
2324,Lille,2023-12-03,Ligue 1,H,Metz
2324,Lorient,2023-12-03,Ligue 1,A,Toulouse
2324,Marseille,2023-12-03,Ligue 1,H,Rennes
2324,Metz,2023-12-03,Ligue 1,A,Lille
2324,Monaco,2023-12-03,Ligue 1,H,Montpellier
2324,Montpellier,2023-12-03,Ligue 1,A,Monaco
2324,Paris SG,2023-12-03,Ligue 1,A,Le Havre
2324,Rennes,2023-12-03,Ligue 1,A,Marseille
2324,Toulouse,2023-12-03,Ligue 1,H,Lorient
2324,Ajaccio,2023-12-05,Ligue 2,H,Stade Lavallois
2324,Amiens,2023-12-05,Ligue 2,A,Troyes
2324,Angers,2023-12-05,Ligue 2,H,Grenoble Foot 38
2324,Auxerre,2023-12-05,Ligue 2,A,US Concarneau
2324,Bordeaux,2023-12-05,Ligue 2,A,US Quevilly-Rouen
2324,Guingamp,2023-12-05,Ligue 2,A,St Etienne
2324,Paris FC,2023-12-05,Ligue 2,H,Rodez AF
2324,St Etienne,2023-12-05,Ligue 2,H,Guingamp
2324,Troyes,2023-12-05,Ligue 2,H,Amiens
2324,Caen,2023-12-06,Ligue 2,A,FC Annecy
2324,Lyon,2023-12-06,Ligue 1,A,Marseille
2324,Marseille,2023-12-06,Ligue 1,H,Lyon
2324,Brest,2023-12-07,Ligue 1,H,Strasbourg
2324,Strasbourg,2023-12-07,Ligue 1,A,Brest
2324,Lens,2023-12-08,Ligue 1,A,Montpellier
2324,Montpellier,2023-12-08,Ligue 1,H,Lens
2324,Ajaccio,2023-12-09,Coupe de France,H,US Orléans
2324,Amiens,2023-12-09,Coupe de France,A,ES Thaon
2324,Angers,2023-12-09,Coupe de France,A,FC Plessis-Robinson
2324,Auxerre,2023-12-09,Coupe de France,A,FC Saint-Meziery
2324,Bordeaux,2023-12-09,Coupe de France,A,Angoulême Charente FC
2324,Caen,2023-12-09,Coupe de France,A,RC Calais
2324,Dijon,2023-12-09,Coupe de France,A,Quevilly-Rouen
2324,Guingamp,2023-12-09,Coupe de France,A,AG Caennaise
2324,Monaco,2023-12-09,Ligue 1,A,Rennes
2324,Nantes,2023-12-09,Ligue 1,A,Paris SG
2324,Nimes,2023-12-09,Coupe de France,A,St Etienne
2324,Paris FC,2023-12-09,Coupe de France,H,Saint-Denis FC
2324,Paris SG,2023-12-09,Ligue 1,H,Nantes
2324,Rennes,2023-12-09,Ligue 1,H,Monaco
2324,St Etienne,2023-12-09,Coupe de France,H,Nimes
2324,Brest,2023-12-10,Ligue 1,A,Metz
2324,Clermont,2023-12-10,Ligue 1,H,Lille
2324,Le Havre,2023-12-10,Ligue 1,A,Strasbourg
2324,Lille,2023-12-10,Ligue 1,A,Clermont
2324,Lorient,2023-12-10,Ligue 1,H,Marseille
2324,Lyon,2023-12-10,Ligue 1,H,Toulouse
2324,Marseille,2023-12-10,Ligue 1,A,Lorient
2324,Metz,2023-12-10,Ligue 1,H,Brest
2324,Nice,2023-12-10,Ligue 1,H,Reims
2324,Reims,2023-12-10,Ligue 1,A,Nice
2324,Strasbourg,2023-12-10,Ligue 1,H,Le Havre
2324,Toulouse,2023-12-10,Ligue 1,A,Lyon
2324,Lens,2023-12-12,Champions League,H,Sevilla
2324,Paris SG,2023-12-13,Champions League,A,Dortmund
2324,Lille,2023-12-14,Conference League,H,KÍ Klaksvík
2324,Marseille,2023-12-14,Europa League,A,Brighton
2324,Rennes,2023-12-14,Europa League,H,Villarreal
2324,Toulouse,2023-12-14,Europa League,A,LASK
2324,Lyon,2023-12-15,Ligue 1,A,Monaco
2324,Monaco,2023-12-15,Ligue 1,H,Lyon
2324,Ajaccio,2023-12-16,Ligue 2,A,Auxerre
2324,Amiens,2023-12-16,Ligue 2,A,Rodez AF
2324,Angers,2023-12-16,Ligue 2,A,Troyes
2324,Auxerre,2023-12-16,Ligue 2,H,Ajaccio
2324,Bordeaux,2023-12-16,Ligue 2,H,St Etienne
2324,Caen,2023-12-16,Ligue 2,H,USL Dunkerque
2324,Guingamp,2023-12-16,Ligue 2,H,US Concarneau
2324,Le Havre,2023-12-16,Ligue 1,H,Nice
2324,Lens,2023-12-16,Ligue 1,H,Reims
2324,Nice,2023-12-16,Ligue 1,A,Le Havre
2324,Paris FC,2023-12-16,Ligue 2,A,Valenciennes FC
2324,Reims,2023-12-16,Ligue 1,A,Lens
2324,St Etienne,2023-12-16,Ligue 2,A,Bordeaux
2324,Troyes,2023-12-16,Ligue 2,H,Angers
2324,Brest,2023-12-17,Ligue 1,A,Nantes
2324,Clermont,2023-12-17,Ligue 1,A,Marseille
2324,Lille,2023-12-17,Ligue 1,H,Paris SG
2324,Lorient,2023-12-17,Ligue 1,H,Strasbourg
2324,Marseille,2023-12-17,Ligue 1,H,Clermont
2324,Metz,2023-12-17,Ligue 1,H,Montpellier
2324,Montpellier,2023-12-17,Ligue 1,A,Metz
2324,Nantes,2023-12-17,Ligue 1,H,Brest
2324,Paris SG,2023-12-17,Ligue 1,A,Lille
2324,Rennes,2023-12-17,Ligue 1,A,Toulouse
2324,Strasbourg,2023-12-17,Ligue 1,A,Lorient
2324,Toulouse,2023-12-17,Ligue 1,H,Rennes
2324,Ajaccio,2023-12-19,Ligue 2,H,Valenciennes FC
2324,Amiens,2023-12-19,Ligue 2,H,Caen
2324,Angers,2023-12-19,Ligue 2,H,Guingamp
2324,Auxerre,2023-12-19,Ligue 2,A,Stade Lavallois
2324,Bordeaux,2023-12-19,Ligue 2,A,USL Dunkerque
2324,Caen,2023-12-19,Ligue 2,A,Amiens
2324,Guingamp,2023-12-19,Ligue 2,A,Angers
2324,Paris FC,2023-12-19,Ligue 2,H,US Quevilly-Rouen
2324,St Etienne,2023-12-19,Ligue 2,H,SC Bastia
2324,Troyes,2023-12-19,Ligue 2,A,Pau FC
2324,Brest,2023-12-20,Ligue 1,H,Lorient
2324,Clermont,2023-12-20,Ligue 1,H,Rennes
2324,Le Havre,2023-12-20,Ligue 1,A,Reims
2324,Lens,2023-12-20,Ligue 1,A,Nice
2324,Lille,2023-12-20,Ligue 1,A,Strasbourg
2324,Lorient,2023-12-20,Ligue 1,A,Brest
2324,Lyon,2023-12-20,Ligue 1,H,Nantes
2324,Marseille,2023-12-20,Ligue 1,A,Montpellier
2324,Metz,2023-12-20,Ligue 1,A,Paris SG
2324,Monaco,2023-12-20,Ligue 1,A,Toulouse
2324,Montpellier,2023-12-20,Ligue 1,H,Marseille
2324,Nantes,2023-12-20,Ligue 1,A,Lyon
2324,Nice,2023-12-20,Ligue 1,H,Lens
2324,Paris SG,2023-12-20,Ligue 1,H,Metz
2324,Reims,2023-12-20,Ligue 1,H,Le Havre
2324,Rennes,2023-12-20,Ligue 1,A,Clermont
2324,Strasbourg,2023-12-20,Ligue 1,H,Lille
2324,Toulouse,2023-12-20,Ligue 1,H,Monaco
2324,Paris SG,2024-01-03,Trophee des Champions,H,Toulouse
2324,Toulouse,2024-01-03,Trophee des Champions,A,Paris SG
2324,Clermont,2024-01-05,Coupe de France,A,Metz
2324,Metz,2024-01-05,Coupe de France,H,Clermont
2324,Nantes,2024-01-05,Coupe de France,A,Pau
2324,Amiens,2024-01-06,Coupe de France,H,Montpellier
2324,Angers,2024-01-06,Coupe de France,A,Brest
2324,Auxerre,2024-01-06,Coupe de France,A,Nice
2324,Bordeaux,2024-01-06,Coupe de France,A,Entente SSG
2324,Brest,2024-01-06,Coupe de France,H,Angers
2324,Lille,2024-01-06,Coupe de France,H,Golden Lion FC
2324,Lorient,2024-01-06,Coupe de France,A,Sochaux
2324,Montpellier,2024-01-06,Coupe de France,A,Amiens
2324,Nice,2024-01-06,Coupe de France,H,Auxerre
2324,Nimes,2024-01-06,Coupe de France,A,US Orléans
2324,Paris FC,2024-01-06,Coupe de France,A,Olympique Alès
2324,Strasbourg,2024-01-06,Coupe de France,A,Avoine OCC
2324,Caen,2024-01-07,Coupe de France,A,Le Havre
2324,Guingamp,2024-01-07,Coupe de France,H,Rennes
2324,Le Havre,2024-01-07,Coupe de France,H,Caen
2324,Lens,2024-01-07,Coupe de France,H,Monaco
2324,Lyon,2024-01-07,Coupe de France,A,CA Pontarlier
2324,Marseille,2024-01-07,Coupe de France,A,US Thionville Lusitanos
2324,Monaco,2024-01-07,Coupe de France,A,Lens
2324,Paris SG,2024-01-07,Coupe de France,A,US Revel
2324,Reims,2024-01-07,Coupe de France,A,Dinan Léhon FC
2324,Rennes,2024-01-07,Coupe de France,A,Guingamp
2324,Toulouse,2024-01-07,Coupe de France,A,Chambéry SF
2324,Marseille,2024-01-12,Ligue 1,H,Strasbourg
2324,Strasbourg,2024-01-12,Ligue 1,A,Marseille
2324,Ajaccio,2024-01-13,Ligue 2,A,Troyes
2324,Amiens,2024-01-13,Ligue 2,A,Valenciennes FC
2324,Angers,2024-01-13,Ligue 2,A,SC Bastia
2324,Caen,2024-01-13,Ligue 2,H,US Concarneau
2324,Guingamp,2024-01-13,Ligue 2,A,US Quevilly-Rouen
2324,Monaco,2024-01-13,Ligue 1,H,Reims
2324,Nice,2024-01-13,Ligue 1,A,Rennes
2324,Paris FC,2024-01-13,Ligue 2,H,FC Annecy
2324,Reims,2024-01-13,Ligue 1,A,Monaco
2324,Rennes,2024-01-13,Ligue 1,H,Nice
2324,St Etienne,2024-01-13,Ligue 2,H,Stade Lavallois
2324,Troyes,2024-01-13,Ligue 2,H,Ajaccio
2324,Brest,2024-01-14,Ligue 1,H,Montpellier
2324,Clermont,2024-01-14,Ligue 1,A,Nantes
2324,Le Havre,2024-01-14,Ligue 1,H,Lyon
2324,Lens,2024-01-14,Ligue 1,H,Paris SG
2324,Lille,2024-01-14,Ligue 1,H,Lorient
2324,Lorient,2024-01-14,Ligue 1,A,Lille
2324,Lyon,2024-01-14,Ligue 1,A,Le Havre
2324,Metz,2024-01-14,Ligue 1,H,Toulouse
2324,Montpellier,2024-01-14,Ligue 1,A,Brest
2324,Nantes,2024-01-14,Ligue 1,H,Clermont
2324,Paris SG,2024-01-14,Ligue 1,A,Lens
2324,Toulouse,2024-01-14,Ligue 1,A,Metz
2324,Auxerre,2024-01-15,Ligue 2,H,Bordeaux
2324,Bordeaux,2024-01-15,Ligue 2,A,Auxerre
2324,Lyon,2024-01-19,Coupe de France,A,Bergerac Périgord FC
2324,Bordeaux,2024-01-20,Coupe de France,H,Nice
2324,Brest,2024-01-20,Coupe de France,A,Trélissac-Antonne Périgord FC
2324,Monaco,2024-01-20,Coupe de France,A,Rodez
2324,Nantes,2024-01-20,Coupe de France,H,Laval
2324,Nice,2024-01-20,Coupe de France,A,Bordeaux
2324,Paris FC,2024-01-20,Coupe de France,A,Valenciennes
2324,Paris SG,2024-01-20,Coupe de France,A,US Orléans
2324,Clermont,2024-01-21,Coupe de France,H,Strasbourg
2324,Le Havre,2024-01-21,Coupe de France,A,LB Châteauroux
2324,Lille,2024-01-21,Coupe de France,A,Racing Club de France Football
2324,Marseille,2024-01-21,Coupe de France,A,Rennes
2324,Reims,2024-01-21,Coupe de France,A,Sochaux
2324,Rennes,2024-01-21,Coupe de France,H,Marseille
2324,Strasbourg,2024-01-21,Coupe de France,A,Clermont
2324,Toulouse,2024-01-21,Coupe de France,A,FC Rouen
2324,Ajaccio,2024-01-23,Ligue 2,A,USL Dunkerque
2324,Amiens,2024-01-23,Ligue 2,H,FC Annecy
2324,Angers,2024-01-23,Ligue 2,H,US Quevilly-Rouen
2324,Auxerre,2024-01-23,Ligue 2,A,Grenoble Foot 38
2324,Bordeaux,2024-01-23,Ligue 2,H,Valenciennes FC
2324,Caen,2024-01-23,Ligue 2,A,SC Bastia
2324,Guingamp,2024-01-23,Ligue 2,H,Rodez AF
2324,Paris FC,2024-01-23,Ligue 2,A,Stade Lavallois
2324,St Etienne,2024-01-23,Ligue 2,A,Pau FC
2324,Troyes,2024-01-23,Ligue 2,A,US Concarneau
2324,Montpellier,2024-01-24,Coupe de France,A,Entente Feignies Aulnoye FC
2324,Lyon,2024-01-26,Ligue 1,H,Rennes
2324,Rennes,2024-01-26,Ligue 1,A,Lyon
2324,Ajaccio,2024-01-27,Ligue 2,H,US Concarneau
2324,Amiens,2024-01-27,Ligue 2,A,St Etienne
2324,Auxerre,2024-01-27,Ligue 2,H,Guingamp
2324,Caen,2024-01-27,Ligue 2,H,Troyes
2324,Guingamp,2024-01-27,Ligue 2,A,Auxerre
2324,Marseille,2024-01-27,Ligue 1,H,Monaco
2324,Metz,2024-01-27,Ligue 1,A,Nice
2324,Monaco,2024-01-27,Ligue 1,A,Marseille
2324,Nice,2024-01-27,Ligue 1,H,Metz
2324,Paris FC,2024-01-27,Ligue 2,H,USL Dunkerque
2324,St Etienne,2024-01-27,Ligue 2,H,Amiens
2324,Troyes,2024-01-27,Ligue 2,A,Caen
2324,Brest,2024-01-28,Ligue 1,A,Paris SG
2324,Clermont,2024-01-28,Ligue 1,H,Strasbourg
2324,Le Havre,2024-01-28,Ligue 1,A,Lorient
2324,Lens,2024-01-28,Ligue 1,A,Toulouse
2324,Lille,2024-01-28,Ligue 1,A,Montpellier
2324,Lorient,2024-01-28,Ligue 1,H,Le Havre
2324,Montpellier,2024-01-28,Ligue 1,H,Lille
2324,Nantes,2024-01-28,Ligue 1,A,Reims
2324,Paris SG,2024-01-28,Ligue 1,H,Brest
2324,Reims,2024-01-28,Ligue 1,H,Nantes
2324,Strasbourg,2024-01-28,Ligue 1,A,Clermont
2324,Toulouse,2024-01-28,Ligue 1,H,Lens
2324,Angers,2024-01-29,Ligue 2,A,Bordeaux
2324,Bordeaux,2024-01-29,Ligue 2,H,Angers
2324,Paris SG,2024-02-02,Ligue 1,A,Strasbourg
2324,Strasbourg,2024-02-02,Ligue 1,H,Paris SG
2324,Amiens,2024-02-03,Ligue 2,H,Paris FC
2324,Angers,2024-02-03,Ligue 2,H,Rodez AF
2324,Auxerre,2024-02-03,Ligue 2,A,Pau FC
2324,Bordeaux,2024-02-03,Ligue 2,A,Troyes
2324,Caen,2024-02-03,Ligue 2,A,Grenoble Foot 38
2324,Guingamp,2024-02-03,Ligue 2,H,FC Annecy
2324,Lens,2024-02-03,Ligue 1,A,Nantes
2324,Montpellier,2024-02-03,Ligue 1,A,Rennes
2324,Nantes,2024-02-03,Ligue 1,H,Lens
2324,Paris FC,2024-02-03,Ligue 2,A,Amiens
2324,Rennes,2024-02-03,Ligue 1,H,Montpellier
2324,St Etienne,2024-02-03,Ligue 2,A,USL Dunkerque
2324,Troyes,2024-02-03,Ligue 2,H,Bordeaux
2324,Brest,2024-02-04,Ligue 1,H,Nice
2324,Clermont,2024-02-04,Ligue 1,A,Lille
2324,Le Havre,2024-02-04,Ligue 1,A,Monaco
2324,Lille,2024-02-04,Ligue 1,H,Clermont
2324,Lorient,2024-02-04,Ligue 1,A,Metz
2324,Lyon,2024-02-04,Ligue 1,H,Marseille
2324,Marseille,2024-02-04,Ligue 1,A,Lyon
2324,Metz,2024-02-04,Ligue 1,H,Lorient
2324,Monaco,2024-02-04,Ligue 1,H,Le Havre
2324,Nice,2024-02-04,Ligue 1,A,Brest
2324,Reims,2024-02-04,Ligue 1,H,Toulouse
2324,Toulouse,2024-02-04,Ligue 1,A,Reims
2324,Ajaccio,2024-02-05,Ligue 2,A,SC Bastia
2324,Rennes,2024-02-06,Coupe de France,A,Sochaux
2324,Brest,2024-02-07,Coupe de France,A,Paris SG
2324,Le Havre,2024-02-07,Coupe de France,A,Strasbourg
2324,Lille,2024-02-07,Coupe de France,A,Lyon
2324,Lyon,2024-02-07,Coupe de France,H,Lille
2324,Montpellier,2024-02-07,Coupe de France,H,Nice
2324,Nice,2024-02-07,Coupe de France,A,Montpellier
2324,Paris SG,2024-02-07,Coupe de France,H,Brest
2324,Strasbourg,2024-02-07,Coupe de France,H,Le Havre
2324,Monaco,2024-02-08,Coupe de France,A,FC Rouen
2324,Marseille,2024-02-09,Ligue 1,H,Metz
2324,Metz,2024-02-09,Ligue 1,A,Marseille
2324,Ajaccio,2024-02-10,Ligue 2,H,Guingamp
2324,Amiens,2024-02-10,Ligue 2,A,Caen
2324,Angers,2024-02-10,Ligue 2,A,Auxerre
2324,Auxerre,2024-02-10,Ligue 2,H,Angers
2324,Bordeaux,2024-02-10,Ligue 2,H,Grenoble Foot 38
2324,Caen,2024-02-10,Ligue 2,H,Amiens
2324,Guingamp,2024-02-10,Ligue 2,A,Ajaccio
2324,Lens,2024-02-10,Ligue 1,H,Strasbourg
2324,Lille,2024-02-10,Ligue 1,A,Paris SG
2324,Paris FC,2024-02-10,Ligue 2,H,Pau FC
2324,Paris SG,2024-02-10,Ligue 1,H,Lille
2324,Strasbourg,2024-02-10,Ligue 1,A,Lens
2324,Brest,2024-02-11,Ligue 1,A,Clermont
2324,Clermont,2024-02-11,Ligue 1,H,Brest
2324,Le Havre,2024-02-11,Ligue 1,H,Rennes
2324,Lorient,2024-02-11,Ligue 1,H,Reims
2324,Lyon,2024-02-11,Ligue 1,A,Montpellier
2324,Monaco,2024-02-11,Ligue 1,A,Nice
2324,Montpellier,2024-02-11,Ligue 1,H,Lyon
2324,Nantes,2024-02-11,Ligue 1,A,Toulouse
2324,Nice,2024-02-11,Ligue 1,H,Monaco
2324,Reims,2024-02-11,Ligue 1,A,Lorient
2324,Rennes,2024-02-11,Ligue 1,A,Le Havre
2324,Toulouse,2024-02-11,Ligue 1,H,Nantes
2324,St Etienne,2024-02-12,Ligue 2,H,Troyes
2324,Troyes,2024-02-12,Ligue 2,A,St Etienne
2324,Paris SG,2024-02-14,Champions League,H,Sociedad
2324,Lens,2024-02-15,Europa League,H,Freiburg
2324,Marseille,2024-02-15,Europa League,A,Shakhtar Donetsk
2324,Rennes,2024-02-15,Europa League,A,Milan
2324,Toulouse,2024-02-15,Europa League,A,SL Benfica
2324,Lyon,2024-02-16,Ligue 1,H,Nice
2324,Nice,2024-02-16,Ligue 1,A,Lyon
2324,Ajaccio,2024-02-17,Ligue 2,A,Stade Lavallois
2324,Angers,2024-02-17,Ligue 2,H,St Etienne
2324,Auxerre,2024-02-17,Ligue 2,A,FC Annecy
2324,Caen,2024-02-17,Ligue 2,A,Guingamp
2324,Guingamp,2024-02-17,Ligue 2,H,Caen
2324,Le Havre,2024-02-17,Ligue 1,A,Lille
2324,Lille,2024-02-17,Ligue 1,H,Le Havre
2324,Nantes,2024-02-17,Ligue 1,H,Paris SG
2324,Paris FC,2024-02-17,Ligue 2,A,US Concarneau
2324,Paris SG,2024-02-17,Ligue 1,A,Nantes
2324,St Etienne,2024-02-17,Ligue 2,A,Angers
2324,Troyes,2024-02-17,Ligue 2,H,Grenoble Foot 38
2324,Brest,2024-02-18,Ligue 1,H,Marseille
2324,Clermont,2024-02-18,Ligue 1,A,Rennes
2324,Lens,2024-02-18,Ligue 1,A,Reims
2324,Lorient,2024-02-18,Ligue 1,A,Strasbourg
2324,Marseille,2024-02-18,Ligue 1,A,Brest
2324,Metz,2024-02-18,Ligue 1,A,Montpellier
2324,Monaco,2024-02-18,Ligue 1,H,Toulouse
2324,Montpellier,2024-02-18,Ligue 1,H,Metz
2324,Reims,2024-02-18,Ligue 1,H,Lens
2324,Rennes,2024-02-18,Ligue 1,H,Clermont
2324,Strasbourg,2024-02-18,Ligue 1,H,Lorient
2324,Toulouse,2024-02-18,Ligue 1,A,Monaco
2324,Amiens,2024-02-19,Ligue 2,H,Bordeaux
2324,Bordeaux,2024-02-19,Ligue 2,A,Amiens
2324,Lens,2024-02-22,Europa League,A,Freiburg
2324,Marseille,2024-02-22,Europa League,H,Shakhtar Donetsk
2324,Rennes,2024-02-22,Europa League,H,Milan
2324,Toulouse,2024-02-22,Europa League,H,SL Benfica
2324,Lyon,2024-02-23,Ligue 1,A,Metz
2324,Metz,2024-02-23,Ligue 1,H,Lyon
2324,Ajaccio,2024-02-24,Ligue 2,H,Amiens
2324,Amiens,2024-02-24,Ligue 2,A,Ajaccio
2324,Auxerre,2024-02-24,Ligue 2,H,SC Bastia
2324,Bordeaux,2024-02-24,Ligue 2,H,Guingamp
2324,Brest,2024-02-24,Ligue 1,A,Strasbourg
2324,Guingamp,2024-02-24,Ligue 2,A,Bordeaux
2324,Lorient,2024-02-24,Ligue 1,H,Nantes
2324,Nantes,2024-02-24,Ligue 1,A,Lorient
2324,Paris FC,2024-02-24,Ligue 2,A,US Quevilly-Rouen
2324,St Etienne,2024-02-24,Ligue 2,H,FC Annecy
2324,Strasbourg,2024-02-24,Ligue 1,H,Brest
2324,Troyes,2024-02-24,Ligue 2,H,USL Dunkerque
2324,Clermont,2024-02-25,Ligue 1,A,Nice
2324,Le Havre,2024-02-25,Ligue 1,H,Reims
2324,Lens,2024-02-25,Ligue 1,H,Monaco
2324,Lille,2024-02-25,Ligue 1,A,Toulouse
2324,Marseille,2024-02-25,Ligue 1,H,Montpellier
2324,Monaco,2024-02-25,Ligue 1,A,Lens
2324,Montpellier,2024-02-25,Ligue 1,A,Marseille
2324,Nice,2024-02-25,Ligue 1,H,Clermont
2324,Paris SG,2024-02-25,Ligue 1,H,Rennes
2324,Reims,2024-02-25,Ligue 1,A,Le Havre
2324,Rennes,2024-02-25,Ligue 1,A,Paris SG
2324,Toulouse,2024-02-25,Ligue 1,H,Lille
2324,Angers,2024-02-26,Ligue 2,A,Caen
2324,Caen,2024-02-26,Ligue 2,H,Angers
2324,Lyon,2024-02-27,Coupe de France,H,Strasbourg
2324,Strasbourg,2024-02-27,Coupe de France,A,Lyon
2324,Rennes,2024-02-29,Coupe de France,A,Le Puy Foot 43 Auvergne
2324,Monaco,2024-03-01,Ligue 1,H,Paris SG
2324,Paris SG,2024-03-01,Ligue 1,A,Monaco
2324,Amiens,2024-03-02,Ligue 2,A,Stade Lavallois
2324,Auxerre,2024-03-02,Ligue 2,H,Valenciennes FC
2324,Bordeaux,2024-03-02,Ligue 2,A,Rodez AF
2324,Caen,2024-03-02,Ligue 2,A,Pau FC
2324,Clermont,2024-03-02,Ligue 1,H,Marseille
2324,Guingamp,2024-03-02,Ligue 2,H,Troyes
2324,Lille,2024-03-02,Ligue 1,A,Reims
2324,Marseille,2024-03-02,Ligue 1,A,Clermont
2324,Paris FC,2024-03-02,Ligue 2,H,St Etienne
2324,Reims,2024-03-02,Ligue 1,H,Lille
2324,St Etienne,2024-03-02,Ligue 2,A,Paris FC
2324,Troyes,2024-03-02,Ligue 2,A,Guingamp
2324,Brest,2024-03-03,Ligue 1,H,Le Havre
2324,Le Havre,2024-03-03,Ligue 1,A,Brest
2324,Lens,2024-03-03,Ligue 1,A,Lyon
2324,Lorient,2024-03-03,Ligue 1,A,Rennes
2324,Lyon,2024-03-03,Ligue 1,H,Lens
2324,Metz,2024-03-03,Ligue 1,A,Nantes
2324,Montpellier,2024-03-03,Ligue 1,H,Strasbourg
2324,Nantes,2024-03-03,Ligue 1,H,Metz
2324,Nice,2024-03-03,Ligue 1,A,Toulouse
2324,Rennes,2024-03-03,Ligue 1,H,Lorient
2324,Strasbourg,2024-03-03,Ligue 1,A,Montpellier
2324,Toulouse,2024-03-03,Ligue 1,H,Nice
2324,Ajaccio,2024-03-04,Ligue 2,A,Angers
2324,Angers,2024-03-04,Ligue 2,H,Ajaccio
2324,Paris SG,2024-03-05,Champions League,A,Sociedad
2324,Lille,2024-03-07,Conference League,A,Sturm Graz
2324,Marseille,2024-03-07,Europa League,H,Villarreal
2324,Montpellier,2024-03-08,Ligue 1,A,Nice
2324,Nice,2024-03-08,Ligue 1,H,Montpellier
2324,Ajaccio,2024-03-09,Ligue 2,H,FC Annecy
2324,Amiens,2024-03-09,Ligue 2,H,Rodez AF
2324,Angers,2024-03-09,Ligue 2,A,Valenciennes FC
2324,Auxerre,2024-03-09,Ligue 2,A,St Etienne
2324,Bordeaux,2024-03-09,Ligue 2,H,US Quevilly-Rouen
2324,Brest,2024-03-09,Ligue 1,A,Lens
2324,Caen,2024-03-09,Ligue 2,H,Paris FC
2324,Guingamp,2024-03-09,Ligue 2,A,US Concarneau
2324,Lens,2024-03-09,Ligue 1,H,Brest
2324,Lorient,2024-03-09,Ligue 1,H,Lyon
2324,Lyon,2024-03-09,Ligue 1,A,Lorient
2324,Paris FC,2024-03-09,Ligue 2,A,Caen
2324,St Etienne,2024-03-09,Ligue 2,H,Auxerre
2324,Troyes,2024-03-09,Ligue 2,H,SC Bastia
2324,Clermont,2024-03-10,Ligue 1,A,Metz
2324,Le Havre,2024-03-10,Ligue 1,H,Toulouse
2324,Lille,2024-03-10,Ligue 1,H,Rennes
2324,Marseille,2024-03-10,Ligue 1,H,Nantes
2324,Metz,2024-03-10,Ligue 1,H,Clermont
2324,Monaco,2024-03-10,Ligue 1,A,Strasbourg
2324,Nantes,2024-03-10,Ligue 1,A,Marseille
2324,Paris SG,2024-03-10,Ligue 1,H,Reims
2324,Reims,2024-03-10,Ligue 1,A,Paris SG
2324,Rennes,2024-03-10,Ligue 1,A,Lille
2324,Strasbourg,2024-03-10,Ligue 1,H,Monaco
2324,Toulouse,2024-03-10,Ligue 1,A,Le Havre
2324,Nice,2024-03-13,Coupe de France,A,Paris SG
2324,Paris SG,2024-03-13,Coupe de France,H,Nice
2324,Lille,2024-03-14,Conference League,H,Sturm Graz
2324,Marseille,2024-03-14,Europa League,A,Villarreal
2324,Lyon,2024-03-15,Ligue 1,A,Toulouse
2324,Toulouse,2024-03-15,Ligue 1,H,Lyon
2324,Ajaccio,2024-03-16,Ligue 2,A,Paris FC
2324,Amiens,2024-03-16,Ligue 2,A,Angers
