season,team,date,competition,home_away,opponent
1819,Paderborn,2018-11-25,2. Bundesliga,A,Heidenheim
1819,St Pauli,2018-11-25,2. Bundesliga,A,Jahn Regensburg
1819,Werder Bremen,2018-11-25,Bundesliga,A,Freiburg
1819,Hamburg,2018-11-26,2. Bundesliga,H,Union Berlin
1819,Union Berlin,2018-11-26,2. Bundesliga,A,Hamburg
1819,Bayern Munich,2018-11-27,Champions League,H,SL Benfica
1819,Hoffenheim,2018-11-27,Champions League,H,Shakhtar Donetsk
1819,Dortmund,2018-11-28,Champions League,H,Club Brugge KV
1819,Schalke 04,2018-11-28,Champions League,A,FC Porto
1819,Ein Frankfurt,2018-11-29,Europa League,H,Marseille
1819,Leverkusen,2018-11-29,Europa League,H,Ludogorets Razgrad
1819,RB Leipzig,2018-11-29,Europa League,A,Red Bull Salzburg
1819,Bielefeld,2018-11-30,2. Bundesliga,A,Paderborn
1819,Fortuna Dusseldorf,2018-11-30,Bundesliga,H,Mainz
1819,Mainz,2018-11-30,Bundesliga,A,Fortuna Dusseldorf
1819,Paderborn,2018-11-30,2. Bundesliga,H,Bielefeld
1819,Augsburg,2018-12-01,Bundesliga,A,Stuttgart
1819,Bayern Munich,2018-12-01,Bundesliga,A,Werder Bremen
1819,Darmstadt,2018-12-01,2. Bundesliga,A,Union Berlin
1819,Dortmund,2018-12-01,Bundesliga,H,Freiburg
1819,FC Koln,2018-12-01,2. Bundesliga,H,Greuther Furth
1819,Freiburg,2018-12-01,Bundesliga,A,Dortmund
1819,Greuther Furth,2018-12-01,2. Bundesliga,A,FC Koln
1819,Hamburg,2018-12-01,2. Bundesliga,A,FC Ingolstadt 04
1819,Hannover,2018-12-01,Bundesliga,H,Hertha
1819,Hertha,2018-12-01,Bundesliga,A,Hannover
1819,Hoffenheim,2018-12-01,Bundesliga,H,Schalke 04
1819,Schalke 04,2018-12-01,Bundesliga,A,Hoffenheim
1819,St Pauli,2018-12-01,2. Bundesliga,H,Dynamo Dresden
1819,Stuttgart,2018-12-01,Bundesliga,H,Augsburg
1819,Union Berlin,2018-12-01,2. Bundesliga,H,Darmstadt
1819,Werder Bremen,2018-12-01,Bundesliga,H,Bayern Munich
1819,Bochum,2018-12-02,2. Bundesliga,A,1. FC Magdeburg
1819,Ein Frankfurt,2018-12-02,Bundesliga,H,Wolfsburg
1819,Heidenheim,2018-12-02,2. Bundesliga,A,SV Sandhausen
1819,Holstein Kiel,2018-12-02,2. Bundesliga,A,MSV Duisburg
1819,M'gladbach,2018-12-02,Bundesliga,A,RB Leipzig
1819,RB Leipzig,2018-12-02,Bundesliga,H,M'gladbach
1819,Wolfsburg,2018-12-02,Bundesliga,A,Ein Frankfurt
1819,Leverkusen,2018-12-03,Bundesliga,A,Nurnberg
1819,Nurnberg,2018-12-03,Bundesliga,H,Leverkusen
1819,FC Koln,2018-12-07,2. Bundesliga,A,Jahn Regensburg
1819,Fortuna Dusseldorf,2018-12-07,Bundesliga,A,Werder Bremen
1819,Hamburg,2018-12-07,2. Bundesliga,H,Paderborn
1819,Paderborn,2018-12-07,2. Bundesliga,A,Hamburg
1819,Werder Bremen,2018-12-07,Bundesliga,H,Fortuna Dusseldorf
1819,Augsburg,2018-12-08,Bundesliga,A,Leverkusen
1819,Bayern Munich,2018-12-08,Bundesliga,H,Nurnberg
1819,Darmstadt,2018-12-08,2. Bundesliga,H,FC Ingolstadt 04
1819,Dortmund,2018-12-08,Bundesliga,A,Schalke 04
1819,Ein Frankfurt,2018-12-08,Bundesliga,A,Hertha
1819,Freiburg,2018-12-08,Bundesliga,H,RB Leipzig
1819,Greuther Furth,2018-12-08,2. Bundesliga,H,Erzgebirge Aue
1819,Heidenheim,2018-12-08,2. Bundesliga,H,MSV Duisburg
1819,Hertha,2018-12-08,Bundesliga,H,Ein Frankfurt
1819,Hoffenheim,2018-12-08,Bundesliga,A,Wolfsburg
1819,Leverkusen,2018-12-08,Bundesliga,H,Augsburg
1819,Nurnberg,2018-12-08,Bundesliga,A,Bayern Munich
1819,RB Leipzig,2018-12-08,Bundesliga,A,Freiburg
1819,Schalke 04,2018-12-08,Bundesliga,H,Dortmund
1819,Wolfsburg,2018-12-08,Bundesliga,H,Hoffenheim
1819,Bielefeld,2018-12-09,2. Bundesliga,H,SV Sandhausen
1819,Hannover,2018-12-09,Bundesliga,A,Mainz
1819,Holstein Kiel,2018-12-09,2. Bundesliga,A,Dynamo Dresden
1819,M'gladbach,2018-12-09,Bundesliga,H,Stuttgart
1819,Mainz,2018-12-09,Bundesliga,H,Hannover
1819,Stuttgart,2018-12-09,Bundesliga,A,M'gladbach
1819,Union Berlin,2018-12-09,2. Bundesliga,A,1. FC Magdeburg
1819,Bochum,2018-12-10,2. Bundesliga,H,St Pauli
1819,St Pauli,2018-12-10,2. Bundesliga,A,Bochum
1819,Dortmund,2018-12-11,Champions League,A,Monaco
1819,Schalke 04,2018-12-11,Champions League,H,Lokomotiv Moskva
1819,Bayern Munich,2018-12-12,Champions League,A,AFC Ajax
1819,Hoffenheim,2018-12-12,Champions League,A,Man City
1819,Ein Frankfurt,2018-12-13,Europa League,A,Lazio
1819,Leverkusen,2018-12-13,Europa League,A,AEK Larnaca
1819,RB Leipzig,2018-12-13,Europa League,H,Rosenborg
1819,Bielefeld,2018-12-14,2. Bundesliga,A,Holstein Kiel
1819,Hamburg,2018-12-14,2. Bundesliga,A,MSV Duisburg
1819,Holstein Kiel,2018-12-14,2. Bundesliga,H,Bielefeld
1819,Nurnberg,2018-12-14,Bundesliga,H,Wolfsburg
1819,Wolfsburg,2018-12-14,Bundesliga,A,Nurnberg
1819,Augsburg,2018-12-15,Bundesliga,H,Schalke 04
1819,Bayern Munich,2018-12-15,Bundesliga,A,Hannover
1819,Bochum,2018-12-15,2. Bundesliga,A,Union Berlin
1819,Dortmund,2018-12-15,Bundesliga,H,Werder Bremen
1819,Fortuna Dusseldorf,2018-12-15,Bundesliga,H,Freiburg
1819,Freiburg,2018-12-15,Bundesliga,A,Fortuna Dusseldorf
1819,Greuther Furth,2018-12-15,2. Bundesliga,A,St Pauli
1819,Hannover,2018-12-15,Bundesliga,H,Bayern Munich
1819,Hertha,2018-12-15,Bundesliga,A,Stuttgart
1819,Hoffenheim,2018-12-15,Bundesliga,H,M'gladbach
1819,M'gladbach,2018-12-15,Bundesliga,A,Hoffenheim
1819,Paderborn,2018-12-15,2. Bundesliga,H,Dynamo Dresden
1819,Schalke 04,2018-12-15,Bundesliga,A,Augsburg
1819,St Pauli,2018-12-15,2. Bundesliga,H,Greuther Furth
1819,Stuttgart,2018-12-15,Bundesliga,H,Hertha
1819,Union Berlin,2018-12-15,2. Bundesliga,H,Bochum
1819,Werder Bremen,2018-12-15,Bundesliga,A,Dortmund
1819,Darmstadt,2018-12-16,2. Bundesliga,A,Erzgebirge Aue
1819,Ein Frankfurt,2018-12-16,Bundesliga,H,Leverkusen
1819,Heidenheim,2018-12-16,2. Bundesliga,A,FC Ingolstadt 04
1819,Leverkusen,2018-12-16,Bundesliga,A,Ein Frankfurt
1819,Mainz,2018-12-16,Bundesliga,A,RB Leipzig
1819,RB Leipzig,2018-12-16,Bundesliga,H,Mainz
1819,FC Koln,2018-12-17,2. Bundesliga,H,1. FC Magdeburg
1819,Augsburg,2018-12-18,Bundesliga,A,Hertha
1819,Dortmund,2018-12-18,Bundesliga,A,Fortuna Dusseldorf
1819,Fortuna Dusseldorf,2018-12-18,Bundesliga,H,Dortmund
1819,Hertha,2018-12-18,Bundesliga,H,Augsburg
1819,M'gladbach,2018-12-18,Bundesliga,H,Nurnberg
1819,Nurnberg,2018-12-18,Bundesliga,A,M'gladbach
1819,Stuttgart,2018-12-18,Bundesliga,A,Wolfsburg
1819,Wolfsburg,2018-12-18,Bundesliga,H,Stuttgart
1819,Bayern Munich,2018-12-19,Bundesliga,H,RB Leipzig
1819,Ein Frankfurt,2018-12-19,Bundesliga,A,Mainz
1819,Freiburg,2018-12-19,Bundesliga,H,Hannover
1819,Hannover,2018-12-19,Bundesliga,A,Freiburg
1819,Hoffenheim,2018-12-19,Bundesliga,A,Werder Bremen
1819,Leverkusen,2018-12-19,Bundesliga,A,Schalke 04
1819,Mainz,2018-12-19,Bundesliga,H,Ein Frankfurt
1819,RB Leipzig,2018-12-19,Bundesliga,A,Bayern Munich
1819,Schalke 04,2018-12-19,Bundesliga,H,Leverkusen
1819,Werder Bremen,2018-12-19,Bundesliga,H,Hoffenheim
1819,Bochum,2018-12-21,2. Bundesliga,A,FC Koln
1819,Dortmund,2018-12-21,Bundesliga,H,M'gladbach
1819,FC Koln,2018-12-21,2. Bundesliga,H,Bochum
1819,Greuther Furth,2018-12-21,2. Bundesliga,A,SV Sandhausen
1819,M'gladbach,2018-12-21,Bundesliga,A,Dortmund
1819,Bayern Munich,2018-12-22,Bundesliga,A,Ein Frankfurt
1819,Bielefeld,2018-12-22,2. Bundesliga,H,Heidenheim
1819,Ein Frankfurt,2018-12-22,Bundesliga,H,Bayern Munich
1819,Fortuna Dusseldorf,2018-12-22,Bundesliga,A,Hannover
1819,Freiburg,2018-12-22,Bundesliga,A,Nurnberg
1819,Hannover,2018-12-22,Bundesliga,H,Fortuna Dusseldorf
1819,Heidenheim,2018-12-22,2. Bundesliga,A,Bielefeld
1819,Hertha,2018-12-22,Bundesliga,A,Leverkusen
1819,Leverkusen,2018-12-22,Bundesliga,H,Hertha
1819,Nurnberg,2018-12-22,Bundesliga,H,Freiburg
1819,RB Leipzig,2018-12-22,Bundesliga,H,Werder Bremen
1819,Schalke 04,2018-12-22,Bundesliga,A,Stuttgart
1819,St Pauli,2018-12-22,2. Bundesliga,H,1. FC Magdeburg
1819,Stuttgart,2018-12-22,Bundesliga,H,Schalke 04
1819,Werder Bremen,2018-12-22,Bundesliga,A,RB Leipzig
1819,Augsburg,2018-12-23,Bundesliga,H,Wolfsburg
1819,Darmstadt,2018-12-23,2. Bundesliga,A,Paderborn
1819,Hamburg,2018-12-23,2. Bundesliga,A,Holstein Kiel
1819,Hoffenheim,2018-12-23,Bundesliga,H,Mainz
1819,Holstein Kiel,2018-12-23,2. Bundesliga,H,Hamburg
1819,Mainz,2018-12-23,Bundesliga,A,Hoffenheim
1819,Paderborn,2018-12-23,2. Bundesliga,H,Darmstadt
1819,Union Berlin,2018-12-23,2. Bundesliga,A,Erzgebirge Aue
1819,Wolfsburg,2018-12-23,Bundesliga,A,Augsburg
1819,Bayern Munich,2019-01-18,Bundesliga,A,Hoffenheim
1819,Hoffenheim,2019-01-18,Bundesliga,H,Bayern Munich
1819,Augsburg,2019-01-19,Bundesliga,H,Fortuna Dusseldorf
1819,Dortmund,2019-01-19,Bundesliga,A,RB Leipzig
1819,Ein Frankfurt,2019-01-19,Bundesliga,H,Freiburg
1819,Fortuna Dusseldorf,2019-01-19,Bundesliga,A,Augsburg
1819,Freiburg,2019-01-19,Bundesliga,A,Ein Frankfurt
1819,Hannover,2019-01-19,Bundesliga,H,Werder Bremen
1819,Leverkusen,2019-01-19,Bundesliga,H,M'gladbach
1819,M'gladbach,2019-01-19,Bundesliga,A,Leverkusen
1819,Mainz,2019-01-19,Bundesliga,A,Stuttgart
1819,RB Leipzig,2019-01-19,Bundesliga,H,Dortmund
1819,Stuttgart,2019-01-19,Bundesliga,H,Mainz
1819,Werder Bremen,2019-01-19,Bundesliga,A,Hannover
1819,Hertha,2019-01-20,Bundesliga,A,Nurnberg
1819,Nurnberg,2019-01-20,Bundesliga,H,Hertha
1819,Schalke 04,2019-01-20,Bundesliga,H,Wolfsburg
1819,Wolfsburg,2019-01-20,Bundesliga,A,Schalke 04
1819,Hertha,2019-01-25,Bundesliga,H,Schalke 04
1819,Schalke 04,2019-01-25,Bundesliga,A,Hertha
1819,Augsburg,2019-01-26,Bundesliga,A,M'gladbach
1819,Dortmund,2019-01-26,Bundesliga,H,Hannover
1819,Ein Frankfurt,2019-01-26,Bundesliga,A,Werder Bremen
1819,Freiburg,2019-01-26,Bundesliga,H,Hoffenheim
1819,Hannover,2019-01-26,Bundesliga,A,Dortmund
1819,Hoffenheim,2019-01-26,Bundesliga,A,Freiburg
1819,Leverkusen,2019-01-26,Bundesliga,A,Wolfsburg
1819,M'gladbach,2019-01-26,Bundesliga,H,Augsburg
1819,Mainz,2019-01-26,Bundesliga,H,Nurnberg
1819,Nurnberg,2019-01-26,Bundesliga,A,Mainz
1819,Werder Bremen,2019-01-26,Bundesliga,H,Ein Frankfurt
1819,Wolfsburg,2019-01-26,Bundesliga,H,Leverkusen
1819,Bayern Munich,2019-01-27,Bundesliga,H,Stuttgart
1819,Fortuna Dusseldorf,2019-01-27,Bundesliga,H,RB Leipzig
1819,RB Leipzig,2019-01-27,Bundesliga,A,Fortuna Dusseldorf
1819,Stuttgart,2019-01-27,Bundesliga,A,Bayern Munich
1819,Bochum,2019-01-29,2. Bundesliga,H,MSV Duisburg
1819,Darmstadt,2019-01-29,2. Bundesliga,H,St Pauli
1819,Greuther Furth,2019-01-29,2. Bundesliga,H,FC Ingolstadt 04
1819,St Pauli,2019-01-29,2. Bundesliga,A,Darmstadt
1819,Bielefeld,2019-01-30,2. Bundesliga,A,Dynamo Dresden
1819,Hamburg,2019-01-30,2. Bundesliga,H,SV Sandhausen
1819,Heidenheim,2019-01-30,2. Bundesliga,H,Holstein Kiel
1819,Holstein Kiel,2019-01-30,2. Bundesliga,A,Heidenheim
1819,Paderborn,2019-01-30,2. Bundesliga,A,Jahn Regensburg
1819,FC Koln,2019-01-31,2. Bundesliga,A,Union Berlin
1819,Union Berlin,2019-01-31,2. Bundesliga,H,FC Koln
1819,Darmstadt,2019-02-01,2. Bundesliga,A,MSV Duisburg
1819,Hannover,2019-02-01,Bundesliga,H,RB Leipzig
1819,RB Leipzig,2019-02-01,Bundesliga,A,Hannover
1819,Bayern Munich,2019-02-02,Bundesliga,A,Leverkusen
1819,Bielefeld,2019-02-02,2. Bundesliga,H,Hamburg
1819,Dortmund,2019-02-02,Bundesliga,A,Ein Frankfurt
1819,Ein Frankfurt,2019-02-02,Bundesliga,H,Dortmund
1819,Fortuna Dusseldorf,2019-02-02,Bundesliga,A,Hoffenheim
1819,Greuther Furth,2019-02-02,2. Bundesliga,A,Paderborn
1819,Hamburg,2019-02-02,2. Bundesliga,A,Bielefeld
1819,Heidenheim,2019-02-02,2. Bundesliga,H,Dynamo Dresden
1819,Hertha,2019-02-02,Bundesliga,H,Wolfsburg
1819,Hoffenheim,2019-02-02,Bundesliga,H,Fortuna Dusseldorf
1819,Leverkusen,2019-02-02,Bundesliga,H,Bayern Munich
1819,M'gladbach,2019-02-02,Bundesliga,A,Schalke 04
1819,Nurnberg,2019-02-02,Bundesliga,H,Werder Bremen
1819,Paderborn,2019-02-02,2. Bundesliga,H,Greuther Furth
1819,Schalke 04,2019-02-02,Bundesliga,H,M'gladbach
1819,Werder Bremen,2019-02-02,Bundesliga,A,Nurnberg
1819,Wolfsburg,2019-02-02,Bundesliga,A,Hertha
1819,Augsburg,2019-02-03,Bundesliga,H,Mainz
1819,Bochum,2019-02-03,2. Bundesliga,A,SV Sandhausen
1819,Freiburg,2019-02-03,Bundesliga,A,Stuttgart
1819,Holstein Kiel,2019-02-03,2. Bundesliga,H,Jahn Regensburg
1819,Mainz,2019-02-03,Bundesliga,A,Augsburg
1819,Stuttgart,2019-02-03,Bundesliga,H,Freiburg
1819,St Pauli,2019-02-04,2. Bundesliga,H,Union Berlin
1819,Union Berlin,2019-02-04,2. Bundesliga,A,St Pauli
1819,Dortmund,2019-02-05,DFB-Pokal,H,Werder Bremen
1819,Hamburg,2019-02-05,DFB-Pokal,H,Nurnberg
1819,Heidenheim,2019-02-05,DFB-Pokal,H,Leverkusen
1819,Leverkusen,2019-02-05,DFB-Pokal,A,Heidenheim
1819,Nurnberg,2019-02-05,DFB-Pokal,A,Hamburg
1819,Paderborn,2019-02-05,DFB-Pokal,A,MSV Duisburg
1819,Werder Bremen,2019-02-05,DFB-Pokal,A,Dortmund
1819,Augsburg,2019-02-06,DFB-Pokal,A,Holstein Kiel
1819,Bayern Munich,2019-02-06,DFB-Pokal,A,Hertha
1819,Fortuna Dusseldorf,2019-02-06,DFB-Pokal,A,Schalke 04
1819,Hertha,2019-02-06,DFB-Pokal,H,Bayern Munich
1819,Holstein Kiel,2019-02-06,DFB-Pokal,H,Augsburg
1819,RB Leipzig,2019-02-06,DFB-Pokal,H,Wolfsburg
1819,Schalke 04,2019-02-06,DFB-Pokal,H,Fortuna Dusseldorf
1819,Wolfsburg,2019-02-06,DFB-Pokal,A,RB Leipzig
1819,Bielefeld,2019-02-08,2. Bundesliga,A,Jahn Regensburg
1819,FC Koln,2019-02-08,2. Bundesliga,H,St Pauli
1819,Leverkusen,2019-02-08,Bundesliga,A,Mainz
1819,Mainz,2019-02-08,Bundesliga,H,Leverkusen
1819,St Pauli,2019-02-08,2. Bundesliga,A,FC Koln
1819,Bayern Munich,2019-02-09,Bundesliga,H,Schalke 04
1819,Bochum,2019-02-09,2. Bundesliga,H,Paderborn
1819,Dortmund,2019-02-09,Bundesliga,H,Hoffenheim
1819,Ein Frankfurt,2019-02-09,Bundesliga,A,RB Leipzig
1819,Freiburg,2019-02-09,Bundesliga,H,Wolfsburg
1819,Greuther Furth,2019-02-09,2. Bundesliga,H,MSV Duisburg
1819,Hannover,2019-02-09,Bundesliga,H,Nurnberg
1819,Hertha,2019-02-09,Bundesliga,A,M'gladbach
1819,Hoffenheim,2019-02-09,Bundesliga,A,Dortmund
1819,M'gladbach,2019-02-09,Bundesliga,H,Hertha
1819,Nurnberg,2019-02-09,Bundesliga,A,Hannover
1819,Paderborn,2019-02-09,2. Bundesliga,A,Bochum
1819,RB Leipzig,2019-02-09,Bundesliga,H,Ein Frankfurt
1819,Schalke 04,2019-02-09,Bundesliga,A,Bayern Munich
1819,Union Berlin,2019-02-09,2. Bundesliga,H,SV Sandhausen
1819,Wolfsburg,2019-02-09,Bundesliga,A,Freiburg
1819,Augsburg,2019-02-10,Bundesliga,A,Werder Bremen
1819,Darmstadt,2019-02-10,2. Bundesliga,H,Heidenheim
1819,Fortuna Dusseldorf,2019-02-10,Bundesliga,H,Stuttgart
1819,Heidenheim,2019-02-10,2. Bundesliga,A,Darmstadt
1819,Holstein Kiel,2019-02-10,2. Bundesliga,A,1. FC Magdeburg
1819,Stuttgart,2019-02-10,Bundesliga,A,Fortuna Dusseldorf
1819,Werder Bremen,2019-02-10,Bundesliga,H,Augsburg
1819,Hamburg,2019-02-11,2. Bundesliga,H,Dynamo Dresden
1819,Dortmund,2019-02-13,Champions League,A,Tottenham
1819,Ein Frankfurt,2019-02-14,Europa League,A,Shakhtar Donetsk
1819,Leverkusen,2019-02-14,Europa League,A,Krasnodar
1819,Augsburg,2019-02-15,Bundesliga,H,Bayern Munich
1819,Bayern Munich,2019-02-15,Bundesliga,A,Augsburg
1819,Darmstadt,2019-02-15,2. Bundesliga,A,SV Sandhausen
1819,FC Koln,2019-02-15,2. Bundesliga,A,Paderborn
1819,Paderborn,2019-02-15,2. Bundesliga,H,FC Koln
1819,Bochum,2019-02-16,2. Bundesliga,A,FC Ingolstadt 04
1819,Freiburg,2019-02-16,Bundesliga,A,Schalke 04
1819,Hamburg,2019-02-16,2. Bundesliga,A,Heidenheim
1819,Hannover,2019-02-16,Bundesliga,A,Hoffenheim
1819,Heidenheim,2019-02-16,2. Bundesliga,H,Hamburg
1819,Hertha,2019-02-16,Bundesliga,H,Werder Bremen
1819,Hoffenheim,2019-02-16,Bundesliga,H,Hannover
1819,Mainz,2019-02-16,Bundesliga,A,Wolfsburg
1819,RB Leipzig,2019-02-16,Bundesliga,A,Stuttgart
1819,Schalke 04,2019-02-16,Bundesliga,H,Freiburg
1819,St Pauli,2019-02-16,2. Bundesliga,H,Erzgebirge Aue
1819,Stuttgart,2019-02-16,Bundesliga,H,RB Leipzig
1819,Union Berlin,2019-02-16,2. Bundesliga,A,MSV Duisburg
1819,Werder Bremen,2019-02-16,Bundesliga,A,Hertha
1819,Wolfsburg,2019-02-16,Bundesliga,H,Mainz
1819,Bielefeld,2019-02-17,2. Bundesliga,H,1. FC Magdeburg
1819,Ein Frankfurt,2019-02-17,Bundesliga,H,M'gladbach
1819,Fortuna Dusseldorf,2019-02-17,Bundesliga,A,Leverkusen
1819,Greuther Furth,2019-02-17,2. Bundesliga,A,Holstein Kiel
1819,Holstein Kiel,2019-02-17,2. Bundesliga,H,Greuther Furth
1819,Leverkusen,2019-02-17,Bundesliga,H,Fortuna Dusseldorf
1819,M'gladbach,2019-02-17,Bundesliga,A,Ein Frankfurt
1819,Dortmund,2019-02-18,Bundesliga,A,Nurnberg
1819,Nurnberg,2019-02-18,Bundesliga,H,Dortmund
1819,Bayern Munich,2019-02-19,Champions League,A,Liverpool
1819,Schalke 04,2019-02-20,Champions League,H,Man City
1819,Ein Frankfurt,2019-02-21,Europa League,H,Shakhtar Donetsk
1819,Leverkusen,2019-02-21,Europa League,H,Krasnodar
1819,Bielefeld,2019-02-22,2. Bundesliga,A,Union Berlin
1819,Greuther Furth,2019-02-22,2. Bundesliga,H,Heidenheim
1819,Heidenheim,2019-02-22,2. Bundesliga,A,Greuther Furth
1819,Stuttgart,2019-02-22,Bundesliga,A,Werder Bremen
1819,Union Berlin,2019-02-22,2. Bundesliga,H,Bielefeld
1819,Werder Bremen,2019-02-22,Bundesliga,H,Stuttgart
1819,Augsburg,2019-02-23,Bundesliga,A,Freiburg
1819,Bayern Munich,2019-02-23,Bundesliga,H,Hertha
1819,Bochum,2019-02-23,2. Bundesliga,H,Holstein Kiel
1819,Darmstadt,2019-02-23,2. Bundesliga,H,Dynamo Dresden
1819,FC Koln,2019-02-23,2. Bundesliga,H,SV Sandhausen
1819,Fortuna Dusseldorf,2019-02-23,Bundesliga,H,Nurnberg
1819,Freiburg,2019-02-23,Bundesliga,H,Augsburg
1819,Hertha,2019-02-23,Bundesliga,A,Bayern Munich
1819,Holstein Kiel,2019-02-23,2. Bundesliga,A,Bochum
1819,M'gladbach,2019-02-23,Bundesliga,H,Wolfsburg
1819,Mainz,2019-02-23,Bundesliga,H,Schalke 04
1819,Nurnberg,2019-02-23,Bundesliga,A,Fortuna Dusseldorf
1819,Schalke 04,2019-02-23,Bundesliga,A,Mainz
1819,St Pauli,2019-02-23,2. Bundesliga,H,FC Ingolstadt 04
1819,Wolfsburg,2019-02-23,Bundesliga,A,M'gladbach
1819,Dortmund,2019-02-24,Bundesliga,H,Leverkusen
1819,Ein Frankfurt,2019-02-24,Bundesliga,A,Hannover
1819,Hamburg,2019-02-24,2. Bundesliga,A,Jahn Regensburg
1819,Hannover,2019-02-24,Bundesliga,H,Ein Frankfurt
1819,Leverkusen,2019-02-24,Bundesliga,A,Dortmund
1819,Paderborn,2019-02-24,2. Bundesliga,A,1. FC Magdeburg
1819,Hoffenheim,2019-02-25,Bundesliga,A,RB Leipzig
1819,RB Leipzig,2019-02-25,Bundesliga,H,Hoffenheim
1819,FC Koln,2019-02-27,2. Bundesliga,A,Erzgebirge Aue
1819,Augsburg,2019-03-01,Bundesliga,H,Dortmund
1819,Dortmund,2019-03-01,Bundesliga,A,Augsburg
1819,Holstein Kiel,2019-03-01,2. Bundesliga,H,Union Berlin
1819,Union Berlin,2019-03-01,2. Bundesliga,A,Holstein Kiel
1819,Bayern Munich,2019-03-02,Bundesliga,A,M'gladbach
1819,Ein Frankfurt,2019-03-02,Bundesliga,H,Hoffenheim
1819,Fortuna Dusseldorf,2019-03-02,Bundesliga,A,Schalke 04
1819,Freiburg,2019-03-02,Bundesliga,A,Leverkusen
1819,Heidenheim,2019-03-02,2. Bundesliga,H,Jahn Regensburg
1819,Hertha,2019-03-02,Bundesliga,H,Mainz
1819,Hoffenheim,2019-03-02,Bundesliga,A,Ein Frankfurt
1819,Leverkusen,2019-03-02,Bundesliga,H,Freiburg
1819,M'gladbach,2019-03-02,Bundesliga,H,Bayern Munich
1819,Mainz,2019-03-02,Bundesliga,A,Hertha
1819,Nurnberg,2019-03-02,Bundesliga,H,RB Leipzig
1819,Paderborn,2019-03-02,2. Bundesliga,H,St Pauli
1819,RB Leipzig,2019-03-02,Bundesliga,A,Nurnberg
1819,Schalke 04,2019-03-02,Bundesliga,H,Fortuna Dusseldorf
1819,St Pauli,2019-03-02,2. Bundesliga,A,Paderborn
1819,Bielefeld,2019-03-03,2. Bundesliga,H,Darmstadt
1819,Bochum,2019-03-03,2. Bundesliga,A,Dynamo Dresden
1819,Darmstadt,2019-03-03,2. Bundesliga,A,Bielefeld
1819,FC Koln,2019-03-03,2. Bundesliga,A,FC Ingolstadt 04
1819,Hannover,2019-03-03,Bundesliga,A,Stuttgart
1819,Stuttgart,2019-03-03,Bundesliga,H,Hannover
1819,Werder Bremen,2019-03-03,Bundesliga,A,Wolfsburg
1819,Wolfsburg,2019-03-03,Bundesliga,H,Werder Bremen
1819,Greuther Furth,2019-03-04,2. Bundesliga,A,Hamburg
1819,Hamburg,2019-03-04,2. Bundesliga,H,Greuther Furth
1819,Dortmund,2019-03-05,Champions League,H,Tottenham
1819,Ein Frankfurt,2019-03-07,Europa League,H,Inter Milan
1819,Bochum,2019-03-08,2. Bundesliga,H,Heidenheim
1819,Heidenheim,2019-03-08,2. Bundesliga,A,Bochum
1819,Schalke 04,2019-03-08,Bundesliga,A,Werder Bremen
1819,Union Berlin,2019-03-08,2. Bundesliga,H,FC Ingolstadt 04
1819,Werder Bremen,2019-03-08,Bundesliga,H,Schalke 04
1819,Augsburg,2019-03-09,Bundesliga,A,RB Leipzig
1819,Bayern Munich,2019-03-09,Bundesliga,H,Wolfsburg
1819,Bielefeld,2019-03-09,2. Bundesliga,A,FC Koln
1819,Darmstadt,2019-03-09,2. Bundesliga,H,Holstein Kiel
1819,Dortmund,2019-03-09,Bundesliga,H,Stuttgart
1819,FC Koln,2019-03-09,2. Bundesliga,H,Bielefeld
1819,Freiburg,2019-03-09,Bundesliga,H,Hertha
1819,Hertha,2019-03-09,Bundesliga,A,Freiburg
1819,Holstein Kiel,2019-03-09,2. Bundesliga,A,Darmstadt
1819,M'gladbach,2019-03-09,Bundesliga,A,Mainz
1819,Mainz,2019-03-09,Bundesliga,H,M'gladbach
1819,Paderborn,2019-03-09,2. Bundesliga,A,Erzgebirge Aue
1819,RB Leipzig,2019-03-09,Bundesliga,H,Augsburg
1819,Stuttgart,2019-03-09,Bundesliga,A,Dortmund
1819,Wolfsburg,2019-03-09,Bundesliga,A,Bayern Munich
1819,Hamburg,2019-03-10,2. Bundesliga,A,St Pauli
1819,Hannover,2019-03-10,Bundesliga,H,Leverkusen
1819,Hoffenheim,2019-03-10,Bundesliga,H,Nurnberg
1819,Leverkusen,2019-03-10,Bundesliga,A,Hannover
1819,Nurnberg,2019-03-10,Bundesliga,A,Hoffenheim
1819,St Pauli,2019-03-10,2. Bundesliga,H,Hamburg
1819,Ein Frankfurt,2019-03-11,Bundesliga,A,Fortuna Dusseldorf
1819,Fortuna Dusseldorf,2019-03-11,Bundesliga,H,Ein Frankfurt
1819,Schalke 04,2019-03-12,Champions League,A,Man City
1819,Bayern Munich,2019-03-13,Champions League,H,Liverpool
1819,Ein Frankfurt,2019-03-14,Europa League,A,Inter Milan
1819,Freiburg,2019-03-15,Bundesliga,A,M'gladbach
1819,Heidenheim,2019-03-15,2. Bundesliga,H,Union Berlin
1819,Holstein Kiel,2019-03-15,2. Bundesliga,H,Erzgebirge Aue
1819,M'gladbach,2019-03-15,Bundesliga,H,Freiburg
1819,Union Berlin,2019-03-15,2. Bundesliga,A,Heidenheim
1819,Augsburg,2019-03-16,Bundesliga,H,Hannover
1819,Darmstadt,2019-03-16,2. Bundesliga,A,Hamburg
