league,season,date,home_team,away_team,p_over25_close_est
premier_league,1718,2017-12-13,Liverpool,West Brom,0.6477
premier_league,1718,2017-12-13,Man United,Bournemouth,0.5906
premier_league,1718,2017-12-13,Newcastle,Everton,0.4521
premier_league,1718,2017-12-13,Southampton,Leicester,0.4649
premier_league,1718,2017-12-13,Swansea,Man City,0.6647
premier_league,1718,2017-12-13,Tottenham,Brighton,0.5765
premier_league,1718,2017-12-13,West Ham,Arsenal,0.5509
premier_league,1718,2017-12-16,Arsenal,Newcastle,0.6478
premier_league,1718,2017-12-16,Brighton,Burnley,0.3293
premier_league,1718,2017-12-16,Chelsea,Southampton,0.5526
premier_league,1718,2017-12-16,Leicester,Crystal Palace,0.5117
premier_league,1718,2017-12-16,Man City,Tottenham,0.6127
premier_league,1718,2017-12-16,Stoke,West Ham,0.4485
premier_league,1718,2017-12-16,Watford,Huddersfield,0.4723
premier_league,1718,2017-12-17,Bournemouth,Liverpool,0.636
premier_league,1718,2017-12-17,West Brom,Man United,0.425
premier_league,1718,2017-12-18,Everton,Swansea,0.4073
premier_league,1718,2017-12-22,Arsenal,Liverpool,0.6312
premier_league,1718,2017-12-23,Brighton,Watford,0.4338
premier_league,1718,2017-12-23,Burnley,Tottenham,0.4729
premier_league,1718,2017-12-23,Everton,Chelsea,0.4631
premier_league,1718,2017-12-23,Leicester,Man United,0.4967
premier_league,1718,2017-12-23,Man City,Bournemouth,0.7985
premier_league,1718,2017-12-23,Southampton,Huddersfield,0.4694
premier_league,1718,2017-12-23,Stoke,West Brom,0.4053
premier_league,1718,2017-12-23,Swansea,Crystal Palace,0.4162
premier_league,1718,2017-12-23,West Ham,Newcastle,0.4435
premier_league,1718,2017-12-26,Bournemouth,West Ham,0.4494
premier_league,1718,2017-12-26,Chelsea,Brighton,0.6025
premier_league,1718,2017-12-26,Huddersfield,Stoke,0.4062
premier_league,1718,2017-12-26,Liverpool,Swansea,0.7331
premier_league,1718,2017-12-26,Man United,Burnley,0.5386
premier_league,1718,2017-12-26,Tottenham,Southampton,0.5775
premier_league,1718,2017-12-26,Watford,Leicester,0.5445
premier_league,1718,2017-12-26,West Brom,Everton,0.366
premier_league,1718,2017-12-27,Newcastle,Man City,0.6729
premier_league,1718,2017-12-28,Crystal Palace,Arsenal,0.6217
premier_league,1718,2017-12-30,Bournemouth,Everton,0.4021
premier_league,1718,2017-12-30,Chelsea,Stoke,0.7302
premier_league,1718,2017-12-30,Huddersfield,Burnley,0.3302
premier_league,1718,2017-12-30,Liverpool,Leicester,0.7143
premier_league,1718,2017-12-30,Man United,Southampton,0.5353
premier_league,1718,2017-12-30,Newcastle,Brighton,0.3965
premier_league,1718,2017-12-30,Watford,Swansea,0.4448
premier_league,1718,2017-12-31,Crystal Palace,Man City,0.6376
premier_league,1718,2017-12-31,West Brom,Arsenal,0.5378
premier_league,1718,2018-01-01,Brighton,Bournemouth,0.3808
premier_league,1718,2018-01-01,Burnley,Liverpool,0.4601
premier_league,1718,2018-01-01,Everton,Man United,0.4682
premier_league,1718,2018-01-01,Leicester,Huddersfield,0.4174
premier_league,1718,2018-01-01,Stoke,Newcastle,0.4684
premier_league,1718,2018-01-02,Man City,Watford,0.7543
premier_league,1718,2018-01-02,Southampton,Crystal Palace,0.4659
premier_league,1718,2018-01-02,Swansea,Tottenham,0.4909
premier_league,1718,2018-01-02,West Ham,West Brom,0.385
premier_league,1718,2018-01-03,Arsenal,Chelsea,0.5562
premier_league,1718,2018-01-04,Tottenham,West Ham,0.6059
premier_league,1718,2018-01-13,Chelsea,Leicester,0.5757
premier_league,1718,2018-01-13,Crystal Palace,Burnley,0.4061
premier_league,1718,2018-01-13,Huddersfield,West Ham,0.3849
premier_league,1718,2018-01-13,Newcastle,Swansea,0.4504
premier_league,1718,2018-01-13,Tottenham,Everton,0.5907
premier_league,1718,2018-01-13,Watford,Southampton,0.4744
premier_league,1718,2018-01-13,West Brom,Brighton,0.3491
premier_league,1718,2018-01-14,Bournemouth,Arsenal,0.5627
premier_league,1718,2018-01-14,Liverpool,Man City,0.6022
premier_league,1718,2018-01-15,Man United,Stoke,0.6256
premier_league,1718,2018-01-20,Arsenal,Crystal Palace,0.6117
premier_league,1718,2018-01-20,Brighton,Chelsea,0.4157
premier_league,1718,2018-01-20,Burnley,Man United,0.4449
premier_league,1718,2018-01-20,Everton,West Brom,0.3272
premier_league,1718,2018-01-20,Leicester,Watford,0.5442
premier_league,1718,2018-01-20,Man City,Newcastle,0.7166
premier_league,1718,2018-01-20,Stoke,Huddersfield,0.4516
premier_league,1718,2018-01-20,West Ham,Bournemouth,0.4826
premier_league,1718,2018-01-21,Southampton,Tottenham,0.5079
premier_league,1718,2018-01-22,Swansea,Liverpool,0.5854
premier_league,1718,2018-01-30,Huddersfield,Liverpool,0.5516
premier_league,1718,2018-01-30,Swansea,Arsenal,0.5025
premier_league,1718,2018-01-30,West Ham,Crystal Palace,0.4258
premier_league,1718,2018-01-31,Chelsea,Bournemouth,0.568
premier_league,1718,2018-01-31,Everton,Leicester,0.4335
premier_league,1718,2018-01-31,Man City,West Brom,0.6485
premier_league,1718,2018-01-31,Newcastle,Burnley,0.3848
premier_league,1718,2018-01-31,Southampton,Brighton,0.4201
premier_league,1718,2018-01-31,Stoke,Watford,0.5223
premier_league,1718,2018-01-31,Tottenham,Man United,0.5032
premier_league,1718,2018-02-03,Arsenal,Everton,0.5979
premier_league,1718,2018-02-03,Bournemouth,Stoke,0.5242
premier_league,1718,2018-02-03,Brighton,West Ham,0.3738
premier_league,1718,2018-02-03,Burnley,Man City,0.5398
premier_league,1718,2018-02-03,Leicester,Swansea,0.449
premier_league,1718,2018-02-03,Man United,Huddersfield,0.6119
premier_league,1718,2018-02-03,West Brom,Southampton,0.4084
premier_league,1718,2018-02-04,Crystal Palace,Newcastle,0.4365
premier_league,1718,2018-02-04,Liverpool,Tottenham,0.6138
premier_league,1718,2018-02-05,Watford,Chelsea,0.5585
premier_league,1718,2018-02-10,Everton,Crystal Palace,0.4307
premier_league,1718,2018-02-10,Man City,Leicester,0.6268
premier_league,1718,2018-02-10,Stoke,Brighton,0.4007
premier_league,1718,2018-02-10,Swansea,Burnley,0.3562
premier_league,1718,2018-02-10,Tottenham,Arsenal,0.6317
premier_league,1718,2018-02-10,West Ham,Watford,0.4915
premier_league,1718,2018-02-11,Huddersfield,Bournemouth,0.4624
premier_league,1718,2018-02-11,Newcastle,Man United,0.484
premier_league,1718,2018-02-11,Southampton,Liverpool,0.5728
premier_league,1718,2018-02-12,Chelsea,West Brom,0.5182
premier_league,1718,2018-02-24,Bournemouth,Newcastle,0.4991
premier_league,1718,2018-02-24,Brighton,Swansea,0.402
premier_league,1718,2018-02-24,Burnley,Southampton,0.3817
premier_league,1718,2018-02-24,Leicester,Stoke,0.522
premier_league,1718,2018-02-24,Liverpool,West Ham,0.6614
premier_league,1718,2018-02-24,Watford,Everton,0.4395
premier_league,1718,2018-02-24,West Brom,Huddersfield,0.4059
premier_league,1718,2018-02-25,Crystal Palace,Tottenham,0.5978
premier_league,1718,2018-02-25,Man United,Chelsea,0.4516
premier_league,1718,2018-03-01,Arsenal,Man City,0.6672
premier_league,1718,2018-03-03,Burnley,Everton,0.3602
premier_league,1718,2018-03-03,Leicester,Bournemouth,0.5251
premier_league,1718,2018-03-03,Liverpool,Newcastle,0.66
premier_league,1718,2018-03-03,Southampton,Stoke,0.4967
premier_league,1718,2018-03-03,Swansea,West Ham,0.4017
premier_league,1718,2018-03-03,Tottenham,Huddersfield,0.5294
premier_league,1718,2018-03-03,Watford,West Brom,0.4269
premier_league,1718,2018-03-04,Brighton,Arsenal,0.5332
premier_league,1718,2018-03-04,Man City,Chelsea,0.6156
premier_league,1718,2018-03-05,Crystal Palace,Man United,0.5116
premier_league,1718,2018-03-10,Chelsea,Crystal Palace,0.5309
premier_league,1718,2018-03-10,Everton,Brighton,0.4371
premier_league,1718,2018-03-10,Huddersfield,Swansea,0.38
premier_league,1718,2018-03-10,Man United,Liverpool,0.4867
premier_league,1718,2018-03-10,Newcastle,Southampton,0.4337
premier_league,1718,2018-03-10,West Brom,Leicester,0.466
premier_league,1718,2018-03-10,West Ham,Burnley,0.3782
premier_league,1718,2018-03-11,Arsenal,Watford,0.6106
premier_league,1718,2018-03-11,Bournemouth,Tottenham,0.6022
premier_league,1718,2018-03-12,Stoke,Man City,0.6338
premier_league,1718,2018-03-17,Bournemouth,West Brom,0.5348
premier_league,1718,2018-03-17,Huddersfield,Crystal Palace,0.4124
premier_league,1718,2018-03-17,Liverpool,Watford,0.7034
premier_league,1718,2018-03-17,Stoke,Everton,0.4553
premier_league,1718,2018-03-31,Brighton,Leicester,0.4577
premier_league,1718,2018-03-31,Crystal Palace,Liverpool,0.6164
premier_league,1718,2018-03-31,Everton,Man City,0.5984
premier_league,1718,2018-03-31,Man United,Swansea,0.5168
premier_league,1718,2018-03-31,Newcastle,Huddersfield,0.439
premier_league,1718,2018-03-31,Watford,Bournemouth,0.5211
premier_league,1718,2018-03-31,West Brom,Burnley,0.3803
premier_league,1718,2018-03-31,West Ham,Southampton,0.445
premier_league,1718,2018-04-01,Arsenal,Stoke,0.6274
premier_league,1718,2018-04-01,Chelsea,Tottenham,0.4801
premier_league,1718,2018-04-07,Bournemouth,Crystal Palace,0.5391
premier_league,1718,2018-04-07,Brighton,Huddersfield,0.4272
premier_league,1718,2018-04-07,Everton,Liverpool,0.478
premier_league,1718,2018-04-07,Leicester,Newcastle,0.4627
premier_league,1718,2018-04-07,Man City,Man United,0.4948
premier_league,1718,2018-04-07,Stoke,Tottenham,0.6351
premier_league,1718,2018-04-07,Watford,Burnley,0.4324
premier_league,1718,2018-04-07,West Brom,Swansea,0.3945
premier_league,1718,2018-04-08,Arsenal,Southampton,0.5363
premier_league,1718,2018-04-08,Chelsea,West Ham,0.5732
premier_league,1718,2018-04-14,Burnley,Leicester,0.4126
premier_league,1718,2018-04-14,Crystal Palace,Brighton,0.4108
premier_league,1718,2018-04-14,Huddersfield,Watford,0.4273
premier_league,1718,2018-04-14,Liverpool,Bournemouth,0.6882
premier_league,1718,2018-04-14,Southampton,Chelsea,0.4891
premier_league,1718,2018-04-14,Swansea,Everton,0.4247
premier_league,1718,2018-04-14,Tottenham,Man City,0.5828
premier_league,1718,2018-04-15,Man United,West Brom,0.6007
premier_league,1718,2018-04-15,Newcastle,Arsenal,0.5516
premier_league,1718,2018-04-16,West Ham,Stoke,0.4648
premier_league,1718,2018-04-17,Brighton,Tottenham,0.5516
premier_league,1718,2018-04-18,Bournemouth,Man United,0.5286
premier_league,1718,2018-04-19,Burnley,Chelsea,0.4564
premier_league,1718,2018-04-19,Leicester,Southampton,0.4851
premier_league,1718,2018-04-21,Watford,Crystal Palace,0.4695
premier_league,1718,2018-04-21,West Brom,Liverpool,0.514
premier_league,1718,2018-04-22,Arsenal,West Ham,0.6081
premier_league,1718,2018-04-22,Man City,Swansea,0.7354
premier_league,1718,2018-04-22,Stoke,Burnley,0.4353
premier_league,1718,2018-04-23,Everton,Newcastle,0.4241
premier_league,1718,2018-04-28,Burnley,Brighton,0.3927
premier_league,1718,2018-04-28,Crystal Palace,Leicester,0.514
premier_league,1718,2018-04-28,Huddersfield,Everton,0.3759
premier_league,1718,2018-04-28,Liverpool,Stoke,0.6174
premier_league,1718,2018-04-28,Newcastle,West Brom,0.434
premier_league,1718,2018-04-28,Southampton,Bournemouth,0.5566
premier_league,1718,2018-04-28,Swansea,Chelsea,0.5365
premier_league,1718,2018-04-29,Man United,Arsenal,0.6344
premier_league,1718,2018-04-29,West Ham,Man City,0.6457
premier_league,1718,2018-04-30,Tottenham,Watford,0.6983
premier_league,1718,2018-05-04,Brighton,Man United,0.4512
premier_league,1718,2018-05-05,Bournemouth,Swansea,0.5165
premier_league,1718,2018-05-05,Everton,Southampton,0.447
premier_league,1718,2018-05-05,Leicester,West Ham,0.5373
premier_league,1718,2018-05-05,Stoke,Crystal Palace,0.5277
premier_league,1718,2018-05-05,Watford,Newcastle,0.4398
premier_league,1718,2018-05-05,West Brom,Tottenham,0.5225
premier_league,1718,2018-05-06,Arsenal,Burnley,0.5901
premier_league,1718,2018-05-06,Chelsea,Liverpool,0.5471
premier_league,1718,2018-05-06,Man City,Huddersfield,0.7393
premier_league,1718,2018-05-08,Swansea,Southampton,0.3921
premier_league,1718,2018-05-09,Chelsea,Huddersfield,0.5457
premier_league,1718,2018-05-09,Leicester,Arsenal,0.6146
premier_league,1718,2018-05-09,Man City,Brighton,0.6818
premier_league,1718,2018-05-09,Tottenham,Newcastle,0.6628
premier_league,1718,2018-05-10,West Ham,Man United,0.5266
premier_league,1718,2018-05-13,Burnley,Bournemouth,0.513
premier_league,1718,2018-05-13,Crystal Palace,West Brom,0.5234
premier_league,1718,2018-05-13,Huddersfield,Arsenal,0.6642
premier_league,1718,2018-05-13,Liverpool,Brighton,0.6594
premier_league,1718,2018-05-13,Man United,Watford,0.5005
premier_league,1718,2018-05-13,Newcastle,Chelsea,0.4916
premier_league,1718,2018-05-13,Southampton,Man City,0.6307
premier_league,1718,2018-05-13,Swansea,Stoke,0.5286
premier_league,1718,2018-05-13,Tottenham,Leicester,0.6609
premier_league,1718,2018-05-13,West Ham,Everton,0.4997
premier_league,1819,2018-08-10,Man United,Leicester,0.4907
premier_league,1819,2018-08-11,Bournemouth,Cardiff,0.4786
premier_league,1819,2018-08-11,Fulham,Crystal Palace,0.4805
premier_league,1819,2018-08-11,Huddersfield,Chelsea,0.4565
premier_league,1819,2018-08-11,Newcastle,Tottenham,0.4483
premier_league,1819,2018-08-11,Watford,Brighton,0.3828
premier_league,1819,2018-08-11,Wolves,Everton,0.4261
premier_league,1819,2018-08-12,Arsenal,Man City,0.6226
premier_league,1819,2018-08-12,Liverpool,West Ham,0.7133
premier_league,1819,2018-08-12,Southampton,Burnley,0.3624
premier_league,1819,2018-08-18,Cardiff,Newcastle,0.4078
premier_league,1819,2018-08-18,Chelsea,Arsenal,0.5432
premier_league,1819,2018-08-18,Everton,Southampton,0.4539
premier_league,1819,2018-08-18,Leicester,Wolves,0.4473
premier_league,1819,2018-08-18,Tottenham,Fulham,0.6531
premier_league,1819,2018-08-18,West Ham,Bournemouth,0.5277
premier_league,1819,2018-08-19,Brighton,Man United,0.4383
premier_league,1819,2018-08-19,Burnley,Watford,0.3771
premier_league,1819,2018-08-19,Man City,Huddersfield,0.7429
premier_league,1819,2018-08-20,Crystal Palace,Liverpool,0.6174
premier_league,1819,2018-08-25,Arsenal,West Ham,0.6696
premier_league,1819,2018-08-25,Bournemouth,Everton,0.5442
premier_league,1819,2018-08-25,Huddersfield,Cardiff,0.364
premier_league,1819,2018-08-25,Liverpool,Brighton,0.7068
premier_league,1819,2018-08-25,Southampton,Leicester,0.4078
premier_league,1819,2018-08-25,Wolves,Man City,0.5631
premier_league,1819,2018-08-26,Fulham,Burnley,0.4046
premier_league,1819,2018-08-26,Newcastle,Chelsea,0.5049
premier_league,1819,2018-08-26,Watford,Crystal Palace,0.455
premier_league,1819,2018-08-27,Man United,Tottenham,0.4721
premier_league,1819,2018-09-01,Brighton,Fulham,0.5082
premier_league,1819,2018-09-01,Chelsea,Bournemouth,0.6466
premier_league,1819,2018-09-01,Crystal Palace,Southampton,0.4243
premier_league,1819,2018-09-01,Everton,Huddersfield,0.4306
premier_league,1819,2018-09-01,Leicester,Liverpool,0.5417
premier_league,1819,2018-09-01,Man City,Newcastle,0.6747
premier_league,1819,2018-09-01,West Ham,Wolves,0.4812
premier_league,1819,2018-09-02,Burnley,Man United,0.4536
premier_league,1819,2018-09-02,Cardiff,Arsenal,0.5364
premier_league,1819,2018-09-02,Watford,Tottenham,0.5275
premier_league,1819,2018-09-15,Bournemouth,Leicester,0.4913
premier_league,1819,2018-09-15,Chelsea,Cardiff,0.667
premier_league,1819,2018-09-15,Huddersfield,Crystal Palace,0.4037
premier_league,1819,2018-09-15,Man City,Fulham,0.7983
premier_league,1819,2018-09-15,Newcastle,Arsenal,0.5577
premier_league,1819,2018-09-15,Tottenham,Liverpool,0.551
premier_league,1819,2018-09-15,Watford,Man United,0.4723
premier_league,1819,2018-09-16,Everton,West Ham,0.4893
premier_league,1819,2018-09-16,Wolves,Burnley,0.4251
premier_league,1819,2018-09-17,Southampton,Brighton,0.4181
premier_league,1819,2018-09-22,Brighton,Tottenham,0.5262
premier_league,1819,2018-09-22,Burnley,Bournemouth,0.4638
premier_league,1819,2018-09-22,Cardiff,Man City,0.6858
premier_league,1819,2018-09-22,Crystal Palace,Newcastle,0.439
premier_league,1819,2018-09-22,Fulham,Watford,0.5282
premier_league,1819,2018-09-22,Leicester,Huddersfield,0.426
premier_league,1819,2018-09-22,Liverpool,Southampton,0.66
premier_league,1819,2018-09-22,Man United,Wolves,0.4653
premier_league,1819,2018-09-23,Arsenal,Everton,0.6845
premier_league,1819,2018-09-23,West Ham,Chelsea,0.6119
premier_league,1819,2018-09-29,Arsenal,Watford,0.6603
premier_league,1819,2018-09-29,Chelsea,Liverpool,0.5746
premier_league,1819,2018-09-29,Everton,Fulham,0.6085
premier_league,1819,2018-09-29,Huddersfield,Tottenham,0.4955
premier_league,1819,2018-09-29,Man City,Brighton,0.6745
premier_league,1819,2018-09-29,Newcastle,Leicester,0.4076
premier_league,1819,2018-09-29,West Ham,Man United,0.5034
premier_league,1819,2018-09-29,Wolves,Southampton,0.4541
premier_league,1819,2018-09-30,Cardiff,Burnley,0.4003
premier_league,1819,2018-10-01,Bournemouth,Crystal Palace,0.541
premier_league,1819,2018-10-05,Brighton,West Ham,0.4573
premier_league,1819,2018-10-06,Burnley,Huddersfield,0.3803
premier_league,1819,2018-10-06,Crystal Palace,Wolves,0.4402
premier_league,1819,2018-10-06,Leicester,Everton,0.4656
premier_league,1819,2018-10-06,Man United,Newcastle,0.5035
premier_league,1819,2018-10-06,Tottenham,Cardiff,0.6783
premier_league,1819,2018-10-06,Watford,Bournemouth,0.5167
premier_league,1819,2018-10-07,Fulham,Arsenal,0.6807
premier_league,1819,2018-10-07,Liverpool,Man City,0.5849
premier_league,1819,2018-10-07,Southampton,Chelsea,0.5219
premier_league,1819,2018-10-20,Bournemouth,Southampton,0.5142
premier_league,1819,2018-10-20,Cardiff,Fulham,0.5278
premier_league,1819,2018-10-20,Chelsea,Man United,0.5417
premier_league,1819,2018-10-20,Huddersfield,Liverpool,0.5836
premier_league,1819,2018-10-20,Man City,Burnley,0.8143
premier_league,1819,2018-10-20,Newcastle,Brighton,0.4056
premier_league,1819,2018-10-20,West Ham,Tottenham,0.5629
premier_league,1819,2018-10-20,Wolves,Watford,0.4209
premier_league,1819,2018-10-21,Everton,Crystal Palace,0.4675
premier_league,1819,2018-10-22,Arsenal,Leicester,0.6248
premier_league,1819,2018-10-27,Brighton,Wolves,0.4024
premier_league,1819,2018-10-27,Fulham,Bournemouth,0.6157
premier_league,1819,2018-10-27,Leicester,West Ham,0.5036
premier_league,1819,2018-10-27,Liverpool,Cardiff,0.6405
premier_league,1819,2018-10-27,Southampton,Newcastle,0.4441
premier_league,1819,2018-10-27,Watford,Huddersfield,0.3976
premier_league,1819,2018-10-28,Burnley,Chelsea,0.5163
premier_league,1819,2018-10-28,Crystal Palace,Arsenal,0.5402
premier_league,1819,2018-10-28,Man United,Everton,0.5108
premier_league,1819,2018-10-29,Tottenham,Man City,0.5906
premier_league,1819,2018-11-03,Arsenal,Liverpool,0.6487
premier_league,1819,2018-11-03,Bournemouth,Man United,0.6056
premier_league,1819,2018-11-03,Cardiff,Leicester,0.4871
premier_league,1819,2018-11-03,Everton,Brighton,0.4828
premier_league,1819,2018-11-03,Newcastle,Watford,0.4428
premier_league,1819,2018-11-03,West Ham,Burnley,0.5065
premier_league,1819,2018-11-03,Wolves,Tottenham,0.4921
premier_league,1819,2018-11-04,Chelsea,Crystal Palace,0.5834
premier_league,1819,2018-11-04,Man City,Southampton,0.7108
premier_league,1819,2018-11-05,Huddersfield,Fulham,0.4926
premier_league,1819,2018-11-10,Cardiff,Brighton,0.3856
premier_league,1819,2018-11-10,Crystal Palace,Tottenham,0.5673
premier_league,1819,2018-11-10,Huddersfield,West Ham,0.4197
premier_league,1819,2018-11-10,Leicester,Burnley,0.5195
premier_league,1819,2018-11-10,Newcastle,Bournemouth,0.4942
premier_league,1819,2018-11-10,Southampton,Watford,0.4844
premier_league,1819,2018-11-11,Arsenal,Wolves,0.5815
premier_league,1819,2018-11-11,Chelsea,Everton,0.5784
premier_league,1819,2018-11-11,Liverpool,Fulham,0.781
premier_league,1819,2018-11-11,Man City,Man United,0.6213
premier_league,1819,2018-11-24,Brighton,Leicester,0.4018
premier_league,1819,2018-11-24,Everton,Cardiff,0.4728
premier_league,1819,2018-11-24,Fulham,Southampton,0.4806
premier_league,1819,2018-11-24,Man United,Crystal Palace,0.4997
premier_league,1819,2018-11-24,Tottenham,Chelsea,0.5366
premier_league,1819,2018-11-24,Watford,Liverpool,0.6022
premier_league,1819,2018-11-24,West Ham,Man City,0.6865
premier_league,1819,2018-11-25,Bournemouth,Arsenal,0.6186
premier_league,1819,2018-11-25,Wolves,Huddersfield,0.3679
premier_league,1819,2018-11-26,Burnley,Newcastle,0.4216
premier_league,1819,2018-11-30,Cardiff,Wolves,0.4035
premier_league,1819,2018-12-01,Crystal Palace,Burnley,0.4696
premier_league,1819,2018-12-01,Huddersfield,Brighton,0.3193
premier_league,1819,2018-12-01,Leicester,Watford,0.479
premier_league,1819,2018-12-01,Man City,Bournemouth,0.722
premier_league,1819,2018-12-01,Newcastle,West Ham,0.4474
premier_league,1819,2018-12-01,Southampton,Man United,0.5203
premier_league,1819,2018-12-02,Arsenal,Tottenham,0.5746
premier_league,1819,2018-12-02,Chelsea,Fulham,0.6925
premier_league,1819,2018-12-02,Liverpool,Everton,0.5283
premier_league,1819,2018-12-04,Bournemouth,Huddersfield,0.4895
premier_league,1819,2018-12-04,Brighton,Crystal Palace,0.3503
premier_league,1819,2018-12-04,Watford,Man City,0.5875
premier_league,1819,2018-12-04,West Ham,Cardiff,0.5203
premier_league,1819,2018-12-05,Burnley,Liverpool,0.516
premier_league,1819,2018-12-05,Everton,Newcastle,0.5251
premier_league,1819,2018-12-05,Fulham,Leicester,0.5083
premier_league,1819,2018-12-05,Man United,Arsenal,0.5774
premier_league,1819,2018-12-05,Tottenham,Southampton,0.5867
premier_league,1819,2018-12-05,Wolves,Chelsea,0.491
premier_league,1819,2018-12-08,Arsenal,Huddersfield,0.5656
premier_league,1819,2018-12-08,Bournemouth,Liverpool,0.5803
premier_league,1819,2018-12-08,Burnley,Brighton,0.3925
premier_league,1819,2018-12-08,Cardiff,Southampton,0.4339
premier_league,1819,2018-12-08,Chelsea,Man City,0.5296
premier_league,1819,2018-12-08,Leicester,Tottenham,0.511
premier_league,1819,2018-12-08,Man United,Fulham,0.5964
premier_league,1819,2018-12-08,West Ham,Crystal Palace,0.5157
premier_league,1819,2018-12-09,Newcastle,Wolves,0.382
premier_league,1819,2018-12-10,Everton,Watford,0.4889
premier_league,1819,2018-12-15,Crystal Palace,Leicester,0.4239
premier_league,1819,2018-12-15,Fulham,West Ham,0.5788
premier_league,1819,2018-12-15,Huddersfield,Newcastle,0.3789
premier_league,1819,2018-12-15,Man City,Everton,0.6742
premier_league,1819,2018-12-15,Tottenham,Burnley,0.6129
premier_league,1819,2018-12-15,Watford,Cardiff,0.497
premier_league,1819,2018-12-15,Wolves,Bournemouth,0.5013
premier_league,1819,2018-12-16,Brighton,Chelsea,0.5276
premier_league,1819,2018-12-16,Liverpool,Man United,0.5278
premier_league,1819,2018-12-16,Southampton,Arsenal,0.5934
premier_league,1819,2018-12-21,Wolves,Liverpool,0.4938
premier_league,1819,2018-12-22,Arsenal,Burnley,0.6928
premier_league,1819,2018-12-22,Bournemouth,Brighton,0.4923
premier_league,1819,2018-12-22,Cardiff,Man United,0.5485
premier_league,1819,2018-12-22,Chelsea,Leicester,0.5939
premier_league,1819,2018-12-22,Huddersfield,Southampton,0.4007
premier_league,1819,2018-12-22,Man City,Crystal Palace,0.6449
premier_league,1819,2018-12-22,Newcastle,Fulham,0.4554
premier_league,1819,2018-12-22,West Ham,Watford,0.5455
premier_league,1819,2018-12-23,Everton,Tottenham,0.5853
premier_league,1819,2018-12-26,Brighton,Arsenal,0.5484
premier_league,1819,2018-12-26,Burnley,Everton,0.5056
premier_league,1819,2018-12-26,Crystal Palace,Cardiff,0.4701
premier_league,1819,2018-12-26,Fulham,Wolves,0.4411
premier_league,1819,2018-12-26,Leicester,Man City,0.6482
premier_league,1819,2018-12-26,Liverpool,Newcastle,0.6738
premier_league,1819,2018-12-26,Man United,Huddersfield,0.5319
premier_league,1819,2018-12-26,Tottenham,Bournemouth,0.6731
premier_league,1819,2018-12-26,Watford,Chelsea,0.547
premier_league,1819,2018-12-27,Southampton,West Ham,0.4989
premier_league,1819,2018-12-29,Brighton,Everton,0.4725
premier_league,1819,2018-12-29,Fulham,Huddersfield,0.4054
premier_league,1819,2018-12-29,Leicester,Cardiff,0.4091
premier_league,1819,2018-12-29,Liverpool,Arsenal,0.6577
premier_league,1819,2018-12-29,Tottenham,Wolves,0.5291
premier_league,1819,2018-12-29,Watford,Newcastle,0.4568
premier_league,1819,2018-12-30,Burnley,West Ham,0.5005
premier_league,1819,2018-12-30,Crystal Palace,Chelsea,0.5057
premier_league,1819,2018-12-30,Man United,Bournemouth,0.6189
premier_league,1819,2018-12-30,Southampton,Man City,0.6694
premier_league,1819,2019-01-01,Arsenal,Fulham,0.6422
premier_league,1819,2019-01-01,Cardiff,Tottenham,0.5817
premier_league,1819,2019-01-01,Everton,Leicester,0.4919
premier_league,1819,2019-01-02,Bournemouth,Watford,0.5378
premier_league,1819,2019-01-02,Chelsea,Southampton,0.6267
premier_league,1819,2019-01-02,Huddersfield,Burnley,0.3775
premier_league,1819,2019-01-02,Newcastle,Man United,0.5568
premier_league,1819,2019-01-02,West Ham,Brighton,0.4972
premier_league,1819,2019-01-02,Wolves,Crystal Palace,0.4
premier_league,1819,2019-01-03,Man City,Liverpool,0.6109
premier_league,1819,2019-01-12,Brighton,Liverpool,0.5493
premier_league,1819,2019-01-12,Burnley,Fulham,0.468
premier_league,1819,2019-01-12,Cardiff,Huddersfield,0.3836
premier_league,1819,2019-01-12,Chelsea,Newcastle,0.5402
premier_league,1819,2019-01-12,Crystal Palace,Watford,0.4494
premier_league,1819,2019-01-12,Leicester,Southampton,0.4323
premier_league,1819,2019-01-12,West Ham,Arsenal,0.6436
premier_league,1819,2019-01-13,Everton,Bournemouth,0.561
premier_league,1819,2019-01-13,Tottenham,Man United,0.557
premier_league,1819,2019-01-14,Man City,Wolves,0.6238
premier_league,1819,2019-01-19,Arsenal,Chelsea,0.5402
premier_league,1819,2019-01-19,Bournemouth,West Ham,0.5773
premier_league,1819,2019-01-19,Liverpool,Crystal Palace,0.6531
premier_league,1819,2019-01-19,Man United,Brighton,0.5369
premier_league,1819,2019-01-19,Newcastle,Cardiff,0.3809
premier_league,1819,2019-01-19,Southampton,Everton,0.5072
premier_league,1819,2019-01-19,Watford,Burnley,0.4864
premier_league,1819,2019-01-19,Wolves,Leicester,0.4103
premier_league,1819,2019-01-20,Fulham,Tottenham,0.516
premier_league,1819,2019-01-20,Huddersfield,Man City,0.6866
premier_league,1819,2019-01-29,Arsenal,Cardiff,0.681
premier_league,1819,2019-01-29,Fulham,Brighton,0.4379
premier_league,1819,2019-01-29,Huddersfield,Everton,0.4163
premier_league,1819,2019-01-29,Man United,Burnley,0.5957
premier_league,1819,2019-01-29,Newcastle,Man City,0.6656
premier_league,1819,2019-01-29,Wolves,West Ham,0.4928
premier_league,1819,2019-01-30,Bournemouth,Chelsea,0.5524
